from_status,to_status,delta_time,prev_invalid,group,user_id,problem_id
Wrong Answer,Wrong Answer,328,False,G6,u041337139,p02557
Wrong Answer,Accepted,873,False,G6,u041337139,p02557
Runtime Error,Runtime Error,588,False,G6,u042802884,p02557
Runtime Error,Wrong Answer,919,False,G6,u042802884,p02557
Wrong Answer,Runtime Error,393,False,G6,u042802884,p02557
Runtime Error,Wrong Answer,184,False,G6,u042802884,p02557
Wrong Answer,Wrong Answer,327260,False,G6,u042802884,p02557
Runtime Error,Runtime Error,31,False,G6,u043557308,p02557
Runtime Error,Wrong Answer,139,False,G6,u043557308,p02557
Runtime Error,Runtime Error,212,False,G6,u051493691,p02557
Runtime Error,Accepted,6323,False,G6,u051493691,p02557
Runtime Error,Wrong Answer,903,False,G6,u052499405,p02557
Wrong Answer,Accepted,234,False,G6,u052499405,p02557
Runtime Error,Wrong Answer,80,False,G6,u054800438,p02557
Wrong Answer,Wrong Answer,67,False,G6,u054800438,p02557
Runtime Error,Accepted,790,False,G6,u058186113,p02557
Runtime Error,Wrong Answer,2885,False,G6,u067237725,p02557
Wrong Answer,Wrong Answer,117,False,G6,u067237725,p02557
Wrong Answer,Accepted,789,False,G6,u067237725,p02557
Runtime Error,Wrong Answer,264,False,G6,u067983636,p02557
Wrong Answer,Wrong Answer,628,False,G6,u067983636,p02557
Runtime Error,Wrong Answer,58,False,G6,u074473710,p02557
Wrong Answer,Wrong Answer,670,False,G6,u074473710,p02557
Wrong Answer,Wrong Answer,1290,False,G6,u074473710,p02557
Wrong Answer,Wrong Answer,195,False,G6,u074473710,p02557
Wrong Answer,Accepted,183285,False,G6,u074473710,p02557
Runtime Error,Runtime Error,1188,False,G6,u093219895,p02557
Runtime Error,Runtime Error,1159,False,G6,u093219895,p02557
Runtime Error,Accepted,136,False,G6,u094719831,p02557
Runtime Error,Runtime Error,236,False,G6,u095714878,p02557
Runtime Error,Wrong Answer,406,False,G6,u095714878,p02557
Wrong Answer,Accepted,44347,False,G6,u095714878,p02557
Runtime Error,Runtime Error,71,False,G6,u102461423,p02557
Runtime Error,Runtime Error,61,False,G6,u102461423,p02557
Runtime Error,Wrong Answer,402,False,G6,u102461423,p02557
Wrong Answer,Runtime Error,60,False,G6,u102461423,p02557
Runtime Error,Wrong Answer,215,False,G6,u102461423,p02557
Wrong Answer,Accepted,30,False,G6,u102461423,p02557
Runtime Error,Wrong Answer,165,False,G6,u104282757,p02557
Wrong Answer,Accepted,96,False,G6,u104282757,p02557
Runtime Error,Wrong Answer,109,False,G6,u107995903,p02557
Wrong Answer,Wrong Answer,696,False,G6,u107995903,p02557
Wrong Answer,Wrong Answer,370,False,G6,u107995903,p02557
Wrong Answer,Wrong Answer,402,False,G6,u107995903,p02557
Wrong Answer,Wrong Answer,245,False,G6,u107995903,p02557
Runtime Error,Runtime Error,103,False,G5,u108154458,p02557
Runtime Error,Accepted,82,False,G6,u115494307,p02557
Runtime Error,Runtime Error,74,False,G6,u115927976,p02557
Runtime Error,Runtime Error,2344,False,G6,u115927976,p02557
Runtime Error,Runtime Error,98,False,G6,u115927976,p02557
Runtime Error,Runtime Error,233,False,G6,u115927976,p02557
Runtime Error,Wrong Answer,402,False,G6,u115927976,p02557
Wrong Answer,Wrong Answer,30163,False,G6,u115927976,p02557
Wrong Answer,Wrong Answer,4145,False,G6,u115927976,p02557
Wrong Answer,Wrong Answer,51,False,G6,u115927976,p02557
Wrong Answer,Runtime Error,1367,False,G6,u115927976,p02557
Runtime Error,Runtime Error,182,False,G6,u115927976,p02557
Runtime Error,Runtime Error,119,False,G6,u115927976,p02557
Runtime Error,Runtime Error,471,False,G6,u115927976,p02557
Runtime Error,Wrong Answer,13514,False,G6,u115927976,p02557
Wrong Answer,Accepted,48,False,G6,u115927976,p02557
Runtime Error,Wrong Answer,182,False,G5,u127755497,p02557
Wrong Answer,Wrong Answer,79,False,G5,u127755497,p02557
Wrong Answer,Wrong Answer,48,False,G5,u127755497,p02557
Wrong Answer,Wrong Answer,77,False,G5,u127755497,p02557
Runtime Error,Wrong Answer,195,False,G6,u128456980,p02557
Wrong Answer,Runtime Error,1091,False,G6,u128456980,p02557
Runtime Error,Runtime Error,553,False,G6,u128456980,p02557
Runtime Error,Runtime Error,431,False,G6,u128456980,p02557
Runtime Error,Runtime Error,273,False,G6,u128456980,p02557
Runtime Error,Runtime Error,412,False,G6,u128456980,p02557
Runtime Error,Runtime Error,201,False,G5,u129019798,p02557
Runtime Error,Runtime Error,152,False,G5,u129019798,p02557
Runtime Error,Wrong Answer,229,False,G5,u129019798,p02557
Wrong Answer,Wrong Answer,61,False,G5,u129019798,p02557
Wrong Answer,Runtime Error,101,False,G5,u129019798,p02557
Runtime Error,Time Limit Exceeded,1062,False,G5,u129019798,p02557
Time Limit Exceeded,Wrong Answer,2512,False,G5,u129019798,p02557
Wrong Answer,Wrong Answer,104,False,G5,u129019798,p02557
Wrong Answer,Wrong Answer,92,False,G5,u129019798,p02557
Wrong Answer,Wrong Answer,71,False,G5,u129019798,p02557
Wrong Answer,Wrong Answer,45,False,G5,u129019798,p02557
Wrong Answer,Runtime Error,95,False,G5,u129019798,p02557
Runtime Error,Runtime Error,83,False,G5,u129019798,p02557
Runtime Error,Runtime Error,695,False,G6,u135358384,p02557
Runtime Error,Wrong Answer,338,False,G6,u135358384,p02557
Runtime Error,Runtime Error,813,False,G5,u137839202,p02557
Runtime Error,Wrong Answer,1284,False,G6,u148551245,p02557
Runtime Error,Runtime Error,19052,False,G6,u153696879,p02557
Runtime Error,Accepted,83,False,G6,u153696879,p02557
Runtime Error,Runtime Error,528,False,G3,u167542063,p02557
Runtime Error,Runtime Error,565,False,G3,u167542063,p02557
Runtime Error,Accepted,688,False,G6,u169350228,p02557
Runtime Error,Accepted,688,False,G6,u179376941,p02557
Runtime Error,Accepted,279,False,G6,u179970156,p02557
Runtime Error,Runtime Error,717,False,G6,u187516587,p02557
Runtime Error,Runtime Error,298,False,G6,u188195894,p02557
Runtime Error,Runtime Error,109,False,G6,u188195894,p02557
Runtime Error,Runtime Error,57,False,G6,u188195894,p02557
Runtime Error,Accepted,97,False,G6,u188195894,p02557
Runtime Error,Wrong Answer,1231,False,G6,u189479417,p02557
Wrong Answer,Runtime Error,1464,False,G6,u189479417,p02557
Runtime Error,Wrong Answer,19,False,G6,u189479417,p02557
Wrong Answer,Wrong Answer,46,False,G6,u189479417,p02557
Wrong Answer,Wrong Answer,43851,False,G6,u189479417,p02557
Wrong Answer,Wrong Answer,777,False,G6,u189479417,p02557
Wrong Answer,Wrong Answer,355,False,G6,u189479417,p02557
Wrong Answer,Wrong Answer,125,False,G6,u189479417,p02557
Wrong Answer,Wrong Answer,68,False,G6,u189479417,p02557
Wrong Answer,Accepted,38,False,G6,u189479417,p02557
Runtime Error,Runtime Error,997,False,G5,u190735555,p02557
Runtime Error,Runtime Error,97,False,G5,u190735555,p02557
Runtime Error,Wrong Answer,779,False,G5,u190735555,p02557
Wrong Answer,Wrong Answer,384,False,G5,u190735555,p02557
Wrong Answer,Wrong Answer,57,False,G5,u190735555,p02557
Wrong Answer,Wrong Answer,18,False,G5,u190735555,p02557
Runtime Error,Runtime Error,132,False,G6,u194597852,p02557
Runtime Error,Time Limit Exceeded,721,False,G6,u194597852,p02557
Time Limit Exceeded,Time Limit Exceeded,390,False,G6,u194597852,p02557
Time Limit Exceeded,Wrong Answer,880,False,G6,u194597852,p02557
Wrong Answer,Wrong Answer,136,False,G6,u194597852,p02557
Wrong Answer,Wrong Answer,108,False,G6,u194597852,p02557
Wrong Answer,Wrong Answer,250,False,G6,u194597852,p02557
Wrong Answer,Accepted,148,False,G6,u194597852,p02557
Runtime Error,Runtime Error,182,False,G3,u195670985,p02557
Runtime Error,Runtime Error,161,False,G6,u195935121,p02557
Runtime Error,Runtime Error,412,False,G6,u195935121,p02557
Runtime Error,Time Limit Exceeded,355,False,G6,u195935121,p02557
Time Limit Exceeded,Time Limit Exceeded,133,False,G6,u195935121,p02557
Runtime Error,Runtime Error,303,False,G6,u196574642,p02557
Runtime Error,Runtime Error,413,False,G6,u196574642,p02557
Runtime Error,Runtime Error,571,False,G6,u196574642,p02557
Runtime Error,Time Limit Exceeded,82,False,G6,u196574642,p02557
Time Limit Exceeded,Wrong Answer,1602,False,G6,u196574642,p02557
Wrong Answer,Wrong Answer,202,False,G6,u196574642,p02557
Wrong Answer,Runtime Error,401451,False,G6,u196574642,p02557
Runtime Error,Wrong Answer,34,False,G6,u196574642,p02557
Wrong Answer,Runtime Error,7045,False,G6,u196574642,p02557
Runtime Error,Runtime Error,602,False,G6,u196574642,p02557
Runtime Error,Time Limit Exceeded,2201,False,G6,u196574642,p02557
Time Limit Exceeded,Accepted,251,False,G6,u196574642,p02557
Runtime Error,Wrong Answer,78,False,G6,u197457087,p02557
Wrong Answer,Accepted,28,False,G6,u197457087,p02557
Runtime Error,Runtime Error,141,False,G6,u204536668,p02557
Runtime Error,Runtime Error,715,False,G6,u204536668,p02557
Runtime Error,Runtime Error,125,False,G6,u204536668,p02557
Runtime Error,Wrong Answer,22,False,G6,u211544300,p02557
Wrong Answer,Wrong Answer,44,False,G6,u211544300,p02557
Runtime Error,Wrong Answer,2162,False,G6,u212489444,p02557
Runtime Error,Wrong Answer,163,False,G6,u216355738,p02557
Wrong Answer,Accepted,139,False,G6,u216355738,p02557
Runtime Error,Wrong Answer,201,False,G6,u216459554,p02557
Runtime Error,Wrong Answer,118,False,G6,u216928054,p02557
Runtime Error,Wrong Answer,511,False,G6,u218842729,p02557
Wrong Answer,Runtime Error,1116,False,G6,u218842729,p02557
Runtime Error,Wrong Answer,855,False,G6,u218842729,p02557
Wrong Answer,Accepted,79,False,G6,u218842729,p02557
Runtime Error,Runtime Error,103,False,G6,u219197917,p02557
Runtime Error,Accepted,433,False,G6,u219197917,p02557
Runtime Error,Runtime Error,17,False,G6,u225388820,p02557
Runtime Error,Wrong Answer,79,False,G6,u225388820,p02557
Wrong Answer,Wrong Answer,78,False,G6,u225388820,p02557
Wrong Answer,Wrong Answer,48,False,G6,u225388820,p02557
Wrong Answer,Wrong Answer,120,False,G6,u225388820,p02557
Wrong Answer,Runtime Error,636,False,G6,u225388820,p02557
Runtime Error,Wrong Answer,1219,False,G6,u225388820,p02557
Wrong Answer,Compile Error,369,False,G6,u225388820,p02557
Compile Error,Wrong Answer,25,False,G6,u225388820,p02557
Wrong Answer,Time Limit Exceeded,7123,False,G6,u225388820,p02557
Runtime Error,Runtime Error,116,False,G6,u225649725,p02557
Runtime Error,Runtime Error,142,False,G6,u226233437,p02557
Runtime Error,Wrong Answer,1183,False,G6,u236193715,p02557
Wrong Answer,Wrong Answer,106,False,G6,u236193715,p02557
Wrong Answer,Wrong Answer,58,False,G6,u236193715,p02557
Wrong Answer,Runtime Error,4661,False,G6,u236193715,p02557
Runtime Error,Wrong Answer,260,False,G6,u236193715,p02557
Wrong Answer,Wrong Answer,107,False,G6,u236193715,p02557
Wrong Answer,Wrong Answer,64,False,G6,u236193715,p02557
Wrong Answer,Wrong Answer,106,False,G6,u236193715,p02557
Runtime Error,Wrong Answer,382,False,G6,u237390401,p02557
Wrong Answer,Wrong Answer,9081,False,G6,u237390401,p02557
Wrong Answer,Wrong Answer,272,False,G6,u237390401,p02557
Wrong Answer,Wrong Answer,308,False,G6,u237390401,p02557
Wrong Answer,Wrong Answer,223,False,G6,u237390401,p02557
Wrong Answer,Wrong Answer,307,False,G6,u237390401,p02557
Wrong Answer,Wrong Answer,71,False,G6,u237390401,p02557
Wrong Answer,Wrong Answer,294,False,G6,u237390401,p02557
Wrong Answer,Wrong Answer,235,False,G6,u237390401,p02557
Wrong Answer,Wrong Answer,130,False,G6,u237390401,p02557
Wrong Answer,Wrong Answer,60,False,G6,u237390401,p02557
Wrong Answer,Wrong Answer,82,False,G6,u237390401,p02557
Wrong Answer,Wrong Answer,95,False,G6,u237390401,p02557
Wrong Answer,Wrong Answer,206,False,G6,u237390401,p02557
Wrong Answer,Wrong Answer,27205,False,G6,u237390401,p02557
Wrong Answer,Wrong Answer,209,False,G6,u237390401,p02557
Wrong Answer,Wrong Answer,51,False,G6,u237390401,p02557
Wrong Answer,Wrong Answer,403,False,G6,u237390401,p02557
Wrong Answer,Compile Error,324,False,G6,u237390401,p02557
Compile Error,Wrong Answer,37,False,G6,u237390401,p02557
Wrong Answer,Wrong Answer,20413,False,G6,u237390401,p02557
Wrong Answer,Wrong Answer,411,False,G6,u237390401,p02557
Wrong Answer,Wrong Answer,671,False,G6,u237390401,p02557
Wrong Answer,Wrong Answer,87,False,G6,u237390401,p02557
Wrong Answer,Wrong Answer,286,False,G6,u237390401,p02557
Wrong Answer,Wrong Answer,1000,False,G6,u237390401,p02557
Wrong Answer,Wrong Answer,115,False,G6,u237390401,p02557
Wrong Answer,Wrong Answer,122,False,G6,u237390401,p02557
Wrong Answer,Wrong Answer,1704,False,G6,u237390401,p02557
Wrong Answer,Runtime Error,94,False,G6,u237390401,p02557
Runtime Error,Runtime Error,220,False,G6,u237390401,p02557
Runtime Error,Accepted,279,False,G6,u237390401,p02557
Runtime Error,Runtime Error,198,False,G5,u239752355,p02557
Runtime Error,Runtime Error,189,False,G5,u239752355,p02557
Runtime Error,Runtime Error,60,False,G5,u239752355,p02557
Runtime Error,Wrong Answer,63,False,G5,u239752355,p02557
Runtime Error,Runtime Error,359,False,G6,u250757552,p02557
Runtime Error,Wrong Answer,410836,False,G6,u250757552,p02557
Wrong Answer,Wrong Answer,323,False,G6,u250757552,p02557
Wrong Answer,Wrong Answer,296,False,G6,u250757552,p02557
Wrong Answer,Accepted,9700,False,G6,u250757552,p02557
Runtime Error,Runtime Error,232,False,G6,u253759478,p02557
Runtime Error,Runtime Error,201,False,G6,u253759478,p02557
Runtime Error,Wrong Answer,2261,False,G6,u269963329,p02557
Wrong Answer,Wrong Answer,72,False,G6,u269963329,p02557
Wrong Answer,Wrong Answer,194,False,G6,u269963329,p02557
Wrong Answer,Wrong Answer,271,False,G6,u269963329,p02557
Wrong Answer,Time Limit Exceeded,299,False,G6,u269963329,p02557
Time Limit Exceeded,Runtime Error,160,False,G6,u269963329,p02557
Runtime Error,Time Limit Exceeded,93,False,G6,u269963329,p02557
Time Limit Exceeded,Accepted,6552,False,G6,u269963329,p02557
Runtime Error,Runtime Error,975,False,G6,u276588887,p02557
Runtime Error,Time Limit Exceeded,246,False,G6,u276588887,p02557
Time Limit Exceeded,Wrong Answer,143,False,G6,u276588887,p02557
Wrong Answer,Wrong Answer,409,False,G6,u276588887,p02557
Wrong Answer,Wrong Answer,493,False,G6,u276588887,p02557
Wrong Answer,Wrong Answer,409,False,G6,u276588887,p02557
Wrong Answer,Time Limit Exceeded,118,False,G6,u276588887,p02557
Time Limit Exceeded,Wrong Answer,91,False,G6,u276588887,p02557
Wrong Answer,Wrong Answer,11468,False,G6,u276588887,p02557
Wrong Answer,Time Limit Exceeded,64,False,G6,u276588887,p02557
Time Limit Exceeded,Wrong Answer,22562,False,G6,u276588887,p02557
Wrong Answer,Wrong Answer,540,False,G6,u276588887,p02557
Wrong Answer,Runtime Error,345,False,G6,u276588887,p02557
Runtime Error,Accepted,120,False,G6,u276588887,p02557
Runtime Error,Runtime Error,129,False,G6,u285681431,p02557
Runtime Error,Wrong Answer,662,False,G6,u285681431,p02557
Wrong Answer,Wrong Answer,319,False,G6,u285681431,p02557
Wrong Answer,Wrong Answer,165,False,G6,u285681431,p02557
Wrong Answer,Wrong Answer,227,False,G6,u285681431,p02557
Wrong Answer,Wrong Answer,248,False,G6,u285681431,p02557
Wrong Answer,Wrong Answer,118,False,G6,u285681431,p02557
Wrong Answer,Time Limit Exceeded,165,False,G6,u285681431,p02557
Time Limit Exceeded,Wrong Answer,45,False,G6,u285681431,p02557
Wrong Answer,Runtime Error,1596,False,G6,u285681431,p02557
Runtime Error,Wrong Answer,38,False,G6,u285681431,p02557
Wrong Answer,Time Limit Exceeded,79757,False,G6,u285681431,p02557
Time Limit Exceeded,Runtime Error,98,False,G6,u285681431,p02557
Runtime Error,Runtime Error,25,False,G6,u285681431,p02557
Runtime Error,Accepted,36,False,G6,u285681431,p02557
Runtime Error,Accepted,67,False,G6,u304331559,p02557
Runtime Error,Runtime Error,1750,False,G6,u305384049,p02557
Runtime Error,Runtime Error,548,False,G6,u305384049,p02557
Runtime Error,Wrong Answer,91,False,G6,u306482197,p02557
Wrong Answer,Accepted,513,False,G6,u306482197,p02557
Runtime Error,Wrong Answer,51,False,G6,u310042769,p02557
Wrong Answer,Accepted,545,False,G6,u310042769,p02557
Runtime Error,Time Limit Exceeded,997,False,G6,u314643350,p02557
Time Limit Exceeded,Wrong Answer,1248,False,G6,u314643350,p02557
Wrong Answer,Wrong Answer,118,False,G6,u314643350,p02557
Runtime Error,Runtime Error,112,False,G6,u339419997,p02557
Runtime Error,Runtime Error,1616,False,G6,u339419997,p02557
Runtime Error,Runtime Error,165,False,G6,u339419997,p02557
Runtime Error,Runtime Error,673,False,G6,u339419997,p02557
Runtime Error,Runtime Error,189,False,G6,u339419997,p02557
Runtime Error,Runtime Error,40,False,G6,u339419997,p02557
Runtime Error,Runtime Error,32,False,G6,u339419997,p02557
Runtime Error,Wrong Answer,59,False,G6,u339419997,p02557
Wrong Answer,Wrong Answer,31,False,G6,u339419997,p02557
Wrong Answer,Wrong Answer,85,False,G6,u339419997,p02557
Wrong Answer,Wrong Answer,34,False,G6,u339419997,p02557
Wrong Answer,Wrong Answer,29,False,G6,u339419997,p02557
Wrong Answer,Wrong Answer,110,False,G6,u339419997,p02557
Wrong Answer,Wrong Answer,315,False,G6,u339419997,p02557
Wrong Answer,Wrong Answer,34,False,G6,u339419997,p02557
Wrong Answer,Wrong Answer,325,False,G6,u339419997,p02557
Wrong Answer,Wrong Answer,43,False,G6,u339419997,p02557
Wrong Answer,Wrong Answer,113,False,G6,u339419997,p02557
Wrong Answer,Runtime Error,335,False,G6,u339419997,p02557
Runtime Error,Runtime Error,27,False,G6,u339419997,p02557
Runtime Error,Runtime Error,178,False,G6,u339419997,p02557
Runtime Error,Runtime Error,360,False,G6,u339419997,p02557
Runtime Error,Runtime Error,56,False,G6,u339419997,p02557
Runtime Error,Wrong Answer,30,False,G6,u339419997,p02557
Wrong Answer,Compile Error,52,False,G6,u339419997,p02557
Compile Error,Wrong Answer,24,False,G6,u339419997,p02557
Wrong Answer,Wrong Answer,31,False,G6,u339419997,p02557
Wrong Answer,Runtime Error,32,False,G6,u339419997,p02557
Runtime Error,Wrong Answer,29,False,G6,u339419997,p02557
Wrong Answer,Runtime Error,55,False,G6,u339419997,p02557
Runtime Error,Runtime Error,41,False,G6,u339419997,p02557
Runtime Error,Runtime Error,59,False,G6,u339419997,p02557
Runtime Error,Wrong Answer,256,False,G6,u339419997,p02557
Wrong Answer,Wrong Answer,38,False,G6,u339419997,p02557
Wrong Answer,Runtime Error,60,False,G6,u339419997,p02557
Runtime Error,Wrong Answer,25,False,G6,u339419997,p02557
Wrong Answer,Wrong Answer,36,False,G6,u339419997,p02557
Wrong Answer,Runtime Error,26,False,G6,u339419997,p02557
Runtime Error,Wrong Answer,36,False,G6,u339419997,p02557
Wrong Answer,Runtime Error,27,False,G6,u339419997,p02557
Runtime Error,Wrong Answer,42,False,G6,u339419997,p02557
Wrong Answer,Compile Error,114,False,G6,u339419997,p02557
Compile Error,Wrong Answer,33,False,G6,u339419997,p02557
Wrong Answer,Runtime Error,31,False,G6,u339419997,p02557
Runtime Error,Runtime Error,75,False,G6,u339419997,p02557
Runtime Error,Runtime Error,112,False,G6,u339419997,p02557
Runtime Error,Runtime Error,45,False,G6,u339419997,p02557
Runtime Error,Wrong Answer,32,False,G6,u339419997,p02557
Wrong Answer,Runtime Error,418,False,G6,u339419997,p02557
Runtime Error,Wrong Answer,561,False,G6,u339419997,p02557
Wrong Answer,Accepted,40,False,G6,u339419997,p02557
Runtime Error,Wrong Answer,132,False,G6,u342129287,p02557
Wrong Answer,Wrong Answer,249,False,G6,u342129287,p02557
Wrong Answer,Wrong Answer,1350,False,G6,u342129287,p02557
Wrong Answer,Wrong Answer,127,False,G6,u342129287,p02557
Wrong Answer,Wrong Answer,311,False,G6,u342129287,p02557
Wrong Answer,Wrong Answer,350,False,G6,u342129287,p02557
Wrong Answer,Wrong Answer,44,False,G6,u342129287,p02557
Wrong Answer,Wrong Answer,147,False,G6,u342129287,p02557
Wrong Answer,Wrong Answer,128,False,G6,u342129287,p02557
Wrong Answer,Accepted,369,False,G6,u342129287,p02557
Runtime Error,Runtime Error,234,False,G6,u344048704,p02557
Runtime Error,Wrong Answer,159,False,G5,u345188429,p02557
Wrong Answer,Time Limit Exceeded,731,False,G5,u345188429,p02557
Time Limit Exceeded,Runtime Error,413,False,G5,u345188429,p02557
Runtime Error,Runtime Error,161,False,G5,u345188429,p02557
Runtime Error,Runtime Error,229,False,G5,u345188429,p02557
Runtime Error,Runtime Error,523,False,G6,u350836088,p02557
Runtime Error,Runtime Error,242,False,G6,u350836088,p02557
Runtime Error,Accepted,552,False,G6,u350836088,p02557
Runtime Error,Wrong Answer,502,False,G6,u353797797,p02557
Wrong Answer,Accepted,178,False,G6,u353797797,p02557
Runtime Error,Wrong Answer,37,False,G5,u354126779,p02557
Wrong Answer,Wrong Answer,273,False,G5,u354126779,p02557
Runtime Error,Runtime Error,3197,False,G6,u364693468,p02557
Runtime Error,Runtime Error,1190,False,G6,u364693468,p02557
Runtime Error,Runtime Error,20077,False,G6,u364693468,p02557
Runtime Error,Runtime Error,323,False,G6,u364693468,p02557
Runtime Error,Wrong Answer,47616,False,G6,u364693468,p02557
Wrong Answer,Runtime Error,1983,False,G6,u364693468,p02557
