from_status,to_status,delta_time,prev_invalid,group,user_id,problem_id
Wrong Answer,Runtime Error,311,False,G3,u200769489,p02546
Runtime Error,Accepted,24,False,G3,u200769489,p02546
Runtime Error,Accepted,33,False,G5,u221272125,p02546
Runtime Error,Accepted,43,False,G5,u225056035,p02546
Runtime Error,Accepted,53,False,G3,u227853572,p02546
Runtime Error,Accepted,225,False,G4,u237593839,p02546
Runtime Error,Accepted,184,False,G3,u244466744,p02546
Runtime Error,Wrong Answer,64,False,G3,u250442821,p02546
Wrong Answer,Wrong Answer,63,False,G3,u250442821,p02546
Wrong Answer,Accepted,75,False,G3,u250442821,p02546
Runtime Error,Accepted,259,False,,u253220242,p02546
Runtime Error,Runtime Error,114,False,G3,u254177628,p02546
Runtime Error,Wrong Answer,105,False,G3,u254177628,p02546
Wrong Answer,Compile Error,283,False,G3,u254177628,p02546
Compile Error,Accepted,42,False,G3,u254177628,p02546
Runtime Error,Accepted,64,False,G2,u255438107,p02546
Runtime Error,Wrong Answer,47,False,,u263291876,p02546
Wrong Answer,Wrong Answer,331,False,,u263291876,p02546
Wrong Answer,Wrong Answer,689,False,,u263291876,p02546
Wrong Answer,Wrong Answer,1318,False,,u263291876,p02546
Wrong Answer,Wrong Answer,179,False,,u263291876,p02546
Wrong Answer,Wrong Answer,61,False,,u263291876,p02546
Runtime Error,Runtime Error,95,False,G1,u267549094,p02546
Runtime Error,Runtime Error,36,False,G1,u267549094,p02546
Runtime Error,Wrong Answer,61,False,G1,u267549094,p02546
Wrong Answer,Wrong Answer,124,False,G1,u267549094,p02546
Wrong Answer,Accepted,96,False,G1,u267549094,p02546
Runtime Error,Accepted,344,False,G5,u271153916,p02546
Runtime Error,Accepted,64,False,G3,u271696802,p02546
Runtime Error,Accepted,328,False,,u271853076,p02546
Runtime Error,Accepted,140,False,,u287812878,p02546
Runtime Error,Accepted,58,False,G4,u308616113,p02546
Runtime Error,Runtime Error,34,False,G3,u308914480,p02546
Runtime Error,Runtime Error,97,False,G3,u308914480,p02546
Runtime Error,Runtime Error,416,False,G3,u308914480,p02546
Runtime Error,Runtime Error,29,False,G3,u308914480,p02546
Runtime Error,Accepted,193,False,G3,u308914480,p02546
Runtime Error,Accepted,46,False,G4,u312237545,p02546
Runtime Error,Accepted,297,False,G5,u329731898,p02546
Runtime Error,Accepted,25,False,G3,u345132740,p02546
Runtime Error,Runtime Error,47,False,G3,u348797507,p02546
Runtime Error,Accepted,145,False,G3,u348797507,p02546
Runtime Error,Runtime Error,1041,False,,u357147881,p02546
Runtime Error,Runtime Error,1034,False,,u357147881,p02546
Runtime Error,Runtime Error,2010,False,,u357147881,p02546
Runtime Error,Runtime Error,178,False,,u357147881,p02546
Runtime Error,Accepted,114,False,G3,u365416597,p02546
Runtime Error,Accepted,149,False,G6,u371056862,p02546
Runtime Error,Accepted,65,False,G6,u376603629,p02546
Runtime Error,Accepted,105,False,G3,u383805907,p02546
Runtime Error,Accepted,111,False,G5,u385649291,p02546
Runtime Error,Runtime Error,125,False,G1,u388097993,p02546
Runtime Error,Accepted,67,False,G1,u388097993,p02546
Runtime Error,Accepted,69,False,G5,u395313349,p02546
Runtime Error,Runtime Error,290,False,G1,u407795705,p02546
Runtime Error,Runtime Error,232,False,G1,u407795705,p02546
Runtime Error,Accepted,394,False,G1,u407795705,p02546
Runtime Error,Runtime Error,186,False,G2,u410956928,p02546
Runtime Error,Runtime Error,1050,False,G2,u410956928,p02546
Runtime Error,Accepted,81,False,G5,u414050834,p02546
Runtime Error,Accepted,112,False,G4,u421693050,p02546
Runtime Error,Runtime Error,296,False,,u424214673,p02546
Runtime Error,Wrong Answer,6977,False,,u424214673,p02546
Wrong Answer,Wrong Answer,662,False,,u424214673,p02546
Runtime Error,Accepted,45,False,G4,u424405505,p02546
Runtime Error,Accepted,1271,False,G6,u425248533,p02546
Runtime Error,Accepted,30,False,G4,u434587934,p02546
Runtime Error,Runtime Error,62,False,G2,u438070303,p02546
Runtime Error,Accepted,85,False,G2,u438070303,p02546
Runtime Error,Accepted,901,False,G3,u438860271,p02546
Runtime Error,Accepted,168,False,G3,u447837274,p02546
Runtime Error,Accepted,153,False,G3,u448956660,p02546
Runtime Error,Runtime Error,299,False,G2,u454021867,p02546
Runtime Error,Runtime Error,84,False,G2,u454021867,p02546
Runtime Error,Accepted,245,False,G3,u462240923,p02546
Runtime Error,Accepted,171,False,G2,u466916194,p02546
Runtime Error,Accepted,217,False,G5,u470481460,p02546
Runtime Error,Runtime Error,224,False,G1,u490253811,p02546
Runtime Error,Runtime Error,165,False,G1,u490253811,p02546
Runtime Error,Runtime Error,35,False,G1,u490253811,p02546
Runtime Error,Runtime Error,213,False,G1,u490253811,p02546
Runtime Error,Runtime Error,202,False,G1,u490253811,p02546
Runtime Error,Runtime Error,69,False,G3,u493850195,p02546
Runtime Error,Runtime Error,198,False,G3,u493850195,p02546
Runtime Error,Runtime Error,188,False,G3,u493850195,p02546
Runtime Error,Accepted,157,False,G3,u493850195,p02546
Runtime Error,Accepted,11,False,G5,u510749912,p02546
Runtime Error,Runtime Error,139,False,G3,u513058946,p02546
Runtime Error,Compile Error,129,False,G2,u529009595,p02546
Compile Error,Wrong Answer,18,False,G2,u529009595,p02546
Wrong Answer,Accepted,223,False,G2,u529009595,p02546
Runtime Error,Runtime Error,396,False,G4,u530873555,p02546
Runtime Error,Runtime Error,134,False,G4,u530873555,p02546
Runtime Error,Wrong Answer,72,False,G4,u530873555,p02546
Wrong Answer,Wrong Answer,259,False,G4,u530873555,p02546
Wrong Answer,Wrong Answer,70,False,G4,u530873555,p02546
Wrong Answer,Runtime Error,125,False,G4,u530873555,p02546
Runtime Error,Runtime Error,149,False,G4,u530873555,p02546
Runtime Error,Runtime Error,197,False,G4,u530873555,p02546
Runtime Error,Runtime Error,781,False,G4,u530873555,p02546
Runtime Error,Accepted,294,False,G4,u530873555,p02546
Runtime Error,Compile Error,858,False,,u543477195,p02546
Compile Error,Compile Error,49,False,,u543477195,p02546
Compile Error,Runtime Error,120,False,,u543477195,p02546
Runtime Error,Runtime Error,295,False,,u543477195,p02546
Runtime Error,Runtime Error,561,False,,u543477195,p02546
Runtime Error,Accepted,87,False,G3,u546853743,p02546
Runtime Error,Wrong Answer,123,False,G3,u548272916,p02546
Wrong Answer,Accepted,67,False,G3,u548272916,p02546
Runtime Error,Accepted,22,False,G2,u555629886,p02546
Runtime Error,Accepted,52,False,G3,u574888872,p02546
Runtime Error,Accepted,84,False,G4,u576520274,p02546
Runtime Error,Accepted,104,False,G3,u582686131,p02546
Runtime Error,Runtime Error,2203,False,G2,u585618697,p02546
Runtime Error,Runtime Error,94,False,G2,u585618697,p02546
Runtime Error,Runtime Error,1939,False,G2,u585618697,p02546
Runtime Error,Accepted,134174,False,G2,u585618697,p02546
Runtime Error,Accepted,47,False,G2,u601165691,p02546
Runtime Error,Runtime Error,248,False,G3,u611236551,p02546
Runtime Error,Accepted,251,False,G3,u611236551,p02546
Runtime Error,Accepted,33,False,G3,u620243078,p02546
Runtime Error,Runtime Error,256,False,G1,u624812250,p02546
Runtime Error,Accepted,282,False,G1,u624812250,p02546
Runtime Error,Accepted,35,False,G5,u629350026,p02546
Runtime Error,Accepted,943,False,G3,u629355744,p02546
Runtime Error,Accepted,81,False,G3,u635759013,p02546
Runtime Error,Accepted,34,False,G3,u644911355,p02546
Runtime Error,Accepted,55,False,G5,u650932312,p02546
Runtime Error,Accepted,166,False,G1,u654571388,p02546
Runtime Error,Accepted,581,False,G4,u655325849,p02546
Runtime Error,Runtime Error,109,False,,u667669217,p02546
Runtime Error,Wrong Answer,84,False,G3,u669378280,p02546
Wrong Answer,Wrong Answer,226,False,G3,u669378280,p02546
Wrong Answer,Accepted,153,False,G3,u669378280,p02546
Runtime Error,Runtime Error,99,False,G3,u669487468,p02546
Runtime Error,Accepted,99,False,G3,u669487468,p02546
Runtime Error,Compile Error,688,False,G2,u679272332,p02546
Compile Error,Compile Error,78,False,G2,u679272332,p02546
Compile Error,Runtime Error,1383,False,G2,u679272332,p02546
Runtime Error,Runtime Error,24,False,G2,u679272332,p02546
Runtime Error,Runtime Error,231,False,G2,u686817216,p02546
Runtime Error,Wrong Answer,346,False,G2,u686817216,p02546
Wrong Answer,Accepted,147,False,G2,u686817216,p02546
Runtime Error,Accepted,225,False,G3,u689723321,p02546
Runtime Error,Accepted,142,False,G3,u697761122,p02546
Runtime Error,Runtime Error,44,False,G2,u715985689,p02546
Runtime Error,Accepted,116,False,G2,u715985689,p02546
Runtime Error,Wrong Answer,278,False,G3,u719044784,p02546
Wrong Answer,Wrong Answer,447,False,G3,u719044784,p02546
Wrong Answer,Accepted,25042,False,G3,u719044784,p02546
Runtime Error,Accepted,3185,False,G3,u727844432,p02546
Runtime Error,Runtime Error,52,False,G3,u750048772,p02546
Runtime Error,Accepted,70,False,G3,u750048772,p02546
Runtime Error,Accepted,171,False,G3,u754511616,p02546
Runtime Error,Accepted,56,False,G1,u766806530,p02546
Runtime Error,Accepted,19,False,G4,u770265284,p02546
Runtime Error,Runtime Error,107,False,G2,u775453418,p02546
Runtime Error,Runtime Error,65,False,G2,u775453418,p02546
Runtime Error,Wrong Answer,75,False,G2,u775453418,p02546
Wrong Answer,Wrong Answer,421,False,G2,u775453418,p02546
Wrong Answer,Wrong Answer,58,False,G2,u775453418,p02546
Wrong Answer,Wrong Answer,151,False,G2,u775453418,p02546
Wrong Answer,Wrong Answer,47,False,G2,u775453418,p02546
Wrong Answer,Accepted,52,False,G2,u775453418,p02546
Runtime Error,Accepted,50,False,G4,u794274928,p02546
Runtime Error,Accepted,12,False,G6,u807772568,p02546
Runtime Error,Runtime Error,108,False,G1,u809416266,p02546
Runtime Error,Runtime Error,78,False,G1,u809416266,p02546
Runtime Error,Runtime Error,225,False,G1,u809416266,p02546
Runtime Error,Runtime Error,2308,False,G1,u809416266,p02546
Runtime Error,Runtime Error,24,False,G2,u810496846,p02546
Runtime Error,Runtime Error,193,False,G2,u810496846,p02546
Runtime Error,Compile Error,184,False,G2,u810496846,p02546
Compile Error,Accepted,38,False,G2,u810496846,p02546
Runtime Error,Accepted,84,False,G3,u813042907,p02546
Runtime Error,Accepted,62,False,G3,u813590793,p02546
Runtime Error,Runtime Error,408,False,G3,u815397961,p02546
Runtime Error,Runtime Error,320,False,G3,u815397961,p02546
Runtime Error,Runtime Error,1239,False,G3,u815397961,p02546
Runtime Error,Accepted,361,False,G3,u815397961,p02546
Runtime Error,Accepted,147,False,G3,u816552564,p02546
Runtime Error,Wrong Answer,191,False,G3,u817565863,p02546
Wrong Answer,Accepted,278,False,G3,u817565863,p02546
Runtime Error,Runtime Error,47,False,G3,u829356061,p02546
Runtime Error,Runtime Error,61,False,G3,u829356061,p02546
Runtime Error,Runtime Error,53,False,G3,u829356061,p02546
Runtime Error,Accepted,21,False,G3,u829356061,p02546
Runtime Error,Accepted,60,False,G6,u830224075,p02546
Runtime Error,Accepted,112,False,G2,u832224263,p02546
Runtime Error,Accepted,218,False,G5,u842033632,p02546
Runtime Error,Accepted,2936,False,,u848097937,p02546
Runtime Error,Accepted,290,False,,u854931881,p02546
Runtime Error,Accepted,44,False,G2,u863346818,p02546
Runtime Error,Accepted,300,False,G3,u864739858,p02546
Runtime Error,Runtime Error,15,False,G1,u865520181,p02546
Runtime Error,Runtime Error,169,False,G1,u865520181,p02546
Runtime Error,Accepted,4800,False,G1,u865520181,p02546
Runtime Error,Accepted,152,False,G3,u866065845,p02546
Runtime Error,Accepted,38,False,G6,u867616076,p02546
Runtime Error,Runtime Error,27,False,G2,u869540198,p02546
Runtime Error,Accepted,35,False,G2,u869540198,p02546
Runtime Error,Runtime Error,234,False,G3,u872259176,p02546
Runtime Error,Runtime Error,63,False,G3,u872259176,p02546
Runtime Error,Runtime Error,66,False,G3,u872259176,p02546
Runtime Error,Accepted,76,False,G3,u872259176,p02546
Runtime Error,Runtime Error,61,False,G2,u873939138,p02546
Runtime Error,Accepted,1504,False,G2,u873939138,p02546
Runtime Error,Accepted,28,False,G5,u882821419,p02546
Runtime Error,Accepted,142,False,G3,u883375836,p02546
Runtime Error,Runtime Error,70,False,G1,u887442481,p02546
Runtime Error,Runtime Error,57,False,G1,u887442481,p02546
Runtime Error,Runtime Error,142,False,G1,u887442481,p02546
Runtime Error,Accepted,47,False,G1,u887442481,p02546
Runtime Error,Accepted,36,False,G3,u910198800,p02546
Runtime Error,Runtime Error,61,False,G2,u910638950,p02546
Runtime Error,Runtime Error,481,False,G2,u910638950,p02546
Runtime Error,Runtime Error,601,False,G3,u914883924,p02546
Runtime Error,Runtime Error,163,False,G3,u914883924,p02546
Runtime Error,Runtime Error,225,False,G3,u914883924,p02546
Runtime Error,Runtime Error,56,False,G3,u914883924,p02546
Runtime Error,Wrong Answer,279,False,G3,u914883924,p02546
Wrong Answer,Accepted,66,False,G3,u914883924,p02546
Runtime Error,Runtime Error,101,False,G4,u928758473,p02546
Runtime Error,Accepted,26,False,G4,u928758473,p02546
Runtime Error,Wrong Answer,166,False,G3,u945340098,p02546
Wrong Answer,Accepted,62,False,G3,u945340098,p02546
Runtime Error,Wrong Answer,86,False,G3,u953855545,p02546
Wrong Answer,Accepted,96,False,G3,u953855545,p02546
Runtime Error,Runtime Error,193,False,G4,u955881349,p02546
Runtime Error,Runtime Error,171,False,G4,u955881349,p02546
Runtime Error,Runtime Error,343,False,G4,u955881349,p02546
Runtime Error,Wrong Answer,147,False,G4,u955881349,p02546
Wrong Answer,Runtime Error,20,False,G4,u955881349,p02546
Runtime Error,Wrong Answer,90,False,G4,u955881349,p02546
Wrong Answer,Runtime Error,17,False,G4,u955881349,p02546
Runtime Error,Wrong Answer,6339,False,G4,u955881349,p02546
Wrong Answer,Accepted,42,False,G4,u955881349,p02546
Runtime Error,Runtime Error,58,False,G3,u956223466,p02546
Runtime Error,Runtime Error,62,False,G2,u956302718,p02546
Runtime Error,Accepted,50,False,G2,u956302718,p02546
Runtime Error,Accepted,1043,False,G3,u964635736,p02546
Runtime Error,Accepted,40,False,G4,u964720366,p02546
Runtime Error,Runtime Error,69,False,G2,u970099541,p02546
Runtime Error,Runtime Error,329,False,G2,u970099541,p02546
Runtime Error,Runtime Error,75,False,G2,u970099541,p02546
Runtime Error,Accepted,1292,False,G2,u970099541,p02546
Runtime Error,Accepted,490,False,G2,u974507043,p02546
Runtime Error,Wrong Answer,63,False,G3,u979501743,p02546
Wrong Answer,Accepted,66,False,G3,u979501743,p02546
Runtime Error,Accepted,24,False,G2,u987988155,p02546
Runtime Error,Wrong Answer,25,False,G2,u000671615,p02552
Wrong Answer,Accepted,89,False,G2,u000671615,p02552
Runtime Error,Accepted,22,False,G4,u013617325,p02552
Runtime Error,Wrong Answer,63926,False,,u020987666,p02552
Runtime Error,Accepted,16,False,G3,u024568043,p02552
Runtime Error,Wrong Answer,113,False,G1,u042709364,p02552
Wrong Answer,Wrong Answer,312,False,G1,u042709364,p02552
Wrong Answer,Runtime Error,87,False,G1,u042709364,p02552
Runtime Error,Accepted,51,False,G1,u042709364,p02552
Runtime Error,Accepted,83,False,G2,u055748666,p02552
Runtime Error,Accepted,22,False,G4,u056118261,p02552
Runtime Error,Accepted,27,False,G6,u056511037,p02552
Runtime Error,Accepted,16,False,G6,u064505481,p02552
Runtime Error,Runtime Error,480,False,,u066494348,p02552
Runtime Error,Accepted,50,False,G3,u081797236,p02552
Runtime Error,Runtime Error,477,False,G2,u090046582,p02552
Runtime Error,Wrong Answer,35,False,G2,u090046582,p02552
Wrong Answer,Wrong Answer,3286,False,G2,u090046582,p02552
Wrong Answer,Wrong Answer,1443,False,G2,u090046582,p02552
Wrong Answer,Accepted,173,False,G2,u090046582,p02552
Runtime Error,Accepted,78,False,G4,u090657567,p02552
Runtime Error,Wrong Answer,25,False,G6,u102960641,p02552
Wrong Answer,Accepted,35,False,G6,u102960641,p02552
Runtime Error,Accepted,35,False,G4,u111559399,p02552
Runtime Error,Accepted,35,False,G3,u114868394,p02552
Runtime Error,Accepted,195,False,G6,u119187285,p02552
Runtime Error,Runtime Error,41,False,G5,u119781460,p02552
Runtime Error,Runtime Error,51,False,G5,u119781460,p02552
Runtime Error,Runtime Error,50,False,G5,u119781460,p02552
Runtime Error,Accepted,114,False,G5,u119781460,p02552
Runtime Error,Runtime Error,180,False,G2,u120758605,p02552
Runtime Error,Accepted,94,False,G2,u120758605,p02552
Runtime Error,Accepted,19,False,G4,u150155436,p02552
Runtime Error,Runtime Error,59,False,G5,u152858291,p02552
Runtime Error,Runtime Error,34,False,G5,u152858291,p02552
Runtime Error,Compile Error,31,False,G5,u152858291,p02552
Compile Error,Accepted,735,False,G5,u152858291,p02552
Runtime Error,Wrong Answer,274,False,,u158047942,p02552
Wrong Answer,Wrong Answer,198,False,,u158047942,p02552
Wrong Answer,Runtime Error,191,False,,u158047942,p02552
Runtime Error,Wrong Answer,117,False,,u158047942,p02552
Runtime Error,Accepted,52,False,G3,u163543660,p02552
Runtime Error,Accepted,339,False,G1,u171356057,p02552
Runtime Error,Accepted,39,False,G3,u176165272,p02552
Runtime Error,Wrong Answer,18,False,G2,u182689172,p02552
Wrong Answer,Accepted,86,False,G2,u182689172,p02552
Runtime Error,Accepted,46,False,G6,u182697674,p02552
Runtime Error,Accepted,194,False,G3,u190405516,p02552
Runtime Error,Runtime Error,331,False,,u191889858,p02552
Runtime Error,Compile Error,181,False,,u191889858,p02552
Compile Error,Runtime Error,132,False,,u191889858,p02552
Runtime Error,Runtime Error,245,False,,u191889858,p02552
Runtime Error,Runtime Error,770,False,,u191889858,p02552
Runtime Error,Accepted,186,False,G4,u192165179,p02552
Runtime Error,Accepted,33,False,,u205116974,p02552
Runtime Error,Accepted,33,False,G6,u211544300,p02552
Runtime Error,Runtime Error,203,False,G2,u220545090,p02552
Runtime Error,Accepted,197,False,G2,u220545090,p02552
Runtime Error,Runtime Error,17,False,G6,u222668979,p02552
Runtime Error,Accepted,1395,False,G6,u222668979,p02552
Runtime Error,Accepted,113,False,G4,u228288852,p02552
Runtime Error,Accepted,39,False,G4,u229621546,p02552
Runtime Error,Accepted,229,False,G2,u234680893,p02552
Runtime Error,Wrong Answer,124,False,G3,u239228953,p02552
Wrong Answer,Runtime Error,2935,False,G3,u239228953,p02552
Runtime Error,Runtime Error,2407,False,G3,u239228953,p02552
Runtime Error,Accepted,106,False,G3,u239228953,p02552
Runtime Error,Wrong Answer,220,False,G3,u243078991,p02552
Runtime Error,Wrong Answer,86,False,G2,u244656600,p02552
Wrong Answer,Wrong Answer,28,False,G2,u244656600,p02552
Runtime Error,Runtime Error,57,False,G3,u250362126,p02552
Runtime Error,Runtime Error,45,False,G3,u250362126,p02552
Runtime Error,Accepted,80,False,G3,u250362126,p02552
Runtime Error,Accepted,27,False,G4,u266675845,p02552
Runtime Error,Accepted,188,False,G1,u267933821,p02552
Runtime Error,Accepted,227,False,G3,u269054236,p02552
Runtime Error,Accepted,56,False,G2,u271123940,p02552
Runtime Error,Runtime Error,36,False,G3,u273914730,p02552
Runtime Error,Runtime Error,68,False,G3,u273914730,p02552
Runtime Error,Runtime Error,260,False,G3,u273914730,p02552
Runtime Error,Runtime Error,145,False,G3,u273914730,p02552
Runtime Error,Runtime Error,39,False,G3,u273914730,p02552
Runtime Error,Runtime Error,95,False,G3,u273914730,p02552
Runtime Error,Runtime Error,24,False,G3,u273914730,p02552
Runtime Error,Runtime Error,87,False,G3,u273914730,p02552
Runtime Error,Runtime Error,51,False,G3,u273914730,p02552
Runtime Error,Wrong Answer,76,False,G3,u273914730,p02552
Wrong Answer,Wrong Answer,68,False,G3,u273914730,p02552
Wrong Answer,Runtime Error,51,False,G3,u273914730,p02552
Runtime Error,Wrong Answer,25,False,G3,u273914730,p02552
Wrong Answer,Accepted,85,False,G3,u273914730,p02552
Runtime Error,Accepted,45,False,G1,u291266927,p02552
Runtime Error,Accepted,45,False,G3,u302084097,p02552
Runtime Error,Runtime Error,25,False,G3,u308914480,p02552
Runtime Error,Runtime Error,172,False,G3,u308914480,p02552
Runtime Error,Runtime Error,34,False,G3,u308914480,p02552
Runtime Error,Accepted,278,False,G3,u308914480,p02552
Runtime Error,Accepted,49,False,G4,u309120194,p02552
Runtime Error,Runtime Error,56,False,,u314441960,p02552
Runtime Error,Runtime Error,268,False,,u314441960,p02552
Runtime Error,Runtime Error,107,False,,u314441960,p02552
Runtime Error,Runtime Error,97,False,,u314441960,p02552
Runtime Error,Runtime Error,29,False,,u314441960,p02552
Runtime Error,Runtime Error,353,False,,u314441960,p02552
Runtime Error,Runtime Error,33,False,,u314441960,p02552
Runtime Error,Runtime Error,83,False,,u314441960,p02552
Runtime Error,Runtime Error,52,False,,u314441960,p02552
Runtime Error,Compile Error,57,False,,u314441960,p02552
Compile Error,Compile Error,77,False,,u314441960,p02552
Compile Error,Compile Error,30,False,,u314441960,p02552
Compile Error,Runtime Error,134,False,,u314441960,p02552
Runtime Error,Runtime Error,42,False,G3,u316152477,p02552
Runtime Error,Accepted,74,False,G3,u316152477,p02552
Runtime Error,Accepted,32,False,,u322442506,p02552
Runtime Error,Accepted,148,False,G6,u326891688,p02552
Runtime Error,Accepted,75,False,G1,u329271833,p02552
Runtime Error,Wrong Answer,176,False,G2,u336828547,p02552
Wrong Answer,Runtime Error,127,False,G2,u336828547,p02552
Runtime Error,Runtime Error,1033,False,G2,u336828547,p02552
Runtime Error,Wrong Answer,120,False,G2,u336828547,p02552
Wrong Answer,Accepted,67,False,G2,u336828547,p02552
Runtime Error,Accepted,55,False,G3,u337040834,p02552
Runtime Error,Accepted,66,False,G4,u345621867,p02552
Runtime Error,Accepted,216,False,G3,u357120030,p02552
Runtime Error,Runtime Error,3098,False,,u358823770,p02552
Runtime Error,Wrong Answer,430,False,,u358823770,p02552
Wrong Answer,Wrong Answer,101,False,,u358823770,p02552
Runtime Error,Wrong Answer,428,False,G2,u363961322,p02552
Wrong Answer,Wrong Answer,463,False,G2,u363961322,p02552
Wrong Answer,Accepted,494,False,G2,u363961322,p02552
Runtime Error,Accepted,40,False,G6,u367696065,p02552
Runtime Error,Runtime Error,117,False,G4,u371255848,p02552
Runtime Error,Accepted,39,False,G4,u371255848,p02552
Runtime Error,Accepted,28,False,G6,u371409687,p02552
Runtime Error,Accepted,45,False,G3,u372184187,p02552
Runtime Error,Accepted,37,False,G1,u382274483,p02552
Runtime Error,Accepted,180,False,G1,u389058980,p02552
Runtime Error,Runtime Error,120,False,G3,u404034840,p02552
Runtime Error,Accepted,408,False,G3,u404034840,p02552
Runtime Error,Wrong Answer,110,False,G3,u405382377,p02552
Wrong Answer,Wrong Answer,143,False,G3,u405382377,p02552
Wrong Answer,Wrong Answer,487,False,G3,u405382377,p02552
Wrong Answer,Wrong Answer,38,False,G3,u405382377,p02552
Wrong Answer,Accepted,434,False,G3,u405382377,p02552
Runtime Error,Accepted,41,False,G4,u406145181,p02552
Runtime Error,Accepted,47,False,G5,u408148811,p02552
Runtime Error,Accepted,71,False,G3,u418407003,p02552
Runtime Error,Accepted,45,False,G4,u421674761,p02552
Runtime Error,Accepted,139,False,,u431583295,p02552
Runtime Error,Wrong Answer,24,False,G5,u440161695,p02552
Wrong Answer,Accepted,36,False,G5,u440161695,p02552
Runtime Error,Accepted,879,False,G1,u440649533,p02552
Runtime Error,Accepted,59,False,G3,u441355636,p02552
Runtime Error,Accepted,211,False,G5,u443151804,p02552
Runtime Error,Runtime Error,460,False,G2,u444766154,p02552
Runtime Error,Runtime Error,135,False,G2,u444766154,p02552
Runtime Error,Runtime Error,197,False,G2,u444766154,p02552
Runtime Error,Accepted,177,False,G2,u444766154,p02552
Runtime Error,Accepted,185,False,G4,u448566806,p02552
Runtime Error,Accepted,87,False,G3,u454356633,p02552
Runtime Error,Accepted,12,False,G6,u457283867,p02552
Runtime Error,Accepted,47,False,G2,u466916194,p02552
Runtime Error,Runtime Error,138,False,,u472179812,p02552
Runtime Error,Accepted,59,False,G3,u477946982,p02552
Runtime Error,Accepted,247,False,,u494678441,p02552
Runtime Error,Accepted,13,False,G5,u497883442,p02552
Runtime Error,Runtime Error,765,False,G2,u499449008,p02552
Runtime Error,Accepted,250,False,G2,u499449008,p02552
Runtime Error,Runtime Error,162,False,G1,u499575908,p02552
Runtime Error,Compile Error,128,False,G1,u499575908,p02552
Compile Error,Compile Error,44,False,G1,u499575908,p02552
Compile Error,Compile Error,83,False,G1,u499575908,p02552
