from_status,to_status,delta_time,prev_invalid,group,user_id,problem_id
Time Limit Exceeded,Wrong Answer,250,False,G6,u455472057,p02594
Wrong Answer,Accepted,45,False,G6,u455472057,p02594
Time Limit Exceeded,Wrong Answer,11,False,G4,u581967233,p02594
Wrong Answer,Wrong Answer,86,False,G4,u581967233,p02594
Wrong Answer,Wrong Answer,40,False,G4,u581967233,p02594
Wrong Answer,Accepted,50,False,G4,u581967233,p02594
Time Limit Exceeded,Accepted,67,False,G4,u912162189,p02594
Time Limit Exceeded,Wrong Answer,516,False,G3,u060605369,p02612
Wrong Answer,Accepted,135,False,G3,u060605369,p02612
Time Limit Exceeded,Accepted,31,False,G4,u112729374,p02612
Time Limit Exceeded,Accepted,40,False,G3,u178957871,p02612
Time Limit Exceeded,Time Limit Exceeded,253,False,G2,u221031502,p02612
Time Limit Exceeded,Time Limit Exceeded,79,False,G2,u221031502,p02612
Time Limit Exceeded,Wrong Answer,389,False,G2,u221031502,p02612
Wrong Answer,Wrong Answer,259,False,G2,u221031502,p02612
Wrong Answer,Wrong Answer,947,False,G2,u221031502,p02612
Wrong Answer,Wrong Answer,120,False,G2,u221031502,p02612
Wrong Answer,Accepted,158,False,G2,u221031502,p02612
Time Limit Exceeded,Time Limit Exceeded,792,False,G4,u264508862,p02612
Time Limit Exceeded,Accepted,75,False,,u403151431,p02612
Time Limit Exceeded,Compile Error,50,False,G4,u491656579,p02612
Compile Error,Accepted,38,False,G4,u491656579,p02612
Time Limit Exceeded,Wrong Answer,30,False,G5,u607642775,p02612
Wrong Answer,Accepted,86,False,G5,u607642775,p02612
Time Limit Exceeded,Accepted,175,False,G4,u642697080,p02612
Time Limit Exceeded,Compile Error,744,False,G2,u659546390,p02612
Compile Error,Time Limit Exceeded,152,False,G2,u659546390,p02612
Time Limit Exceeded,Wrong Answer,33861,False,G2,u659546390,p02612
Wrong Answer,Time Limit Exceeded,600,False,G2,u659546390,p02612
Time Limit Exceeded,Accepted,768,False,G2,u659546390,p02612
Time Limit Exceeded,Accepted,167,False,G3,u701063973,p02612
Time Limit Exceeded,Time Limit Exceeded,529,False,G2,u741255094,p02612
Time Limit Exceeded,Accepted,227,False,G2,u741255094,p02612
Time Limit Exceeded,Time Limit Exceeded,241,False,G1,u861277199,p02612
Time Limit Exceeded,Accepted,222,False,G1,u861277199,p02612
Time Limit Exceeded,Accepted,403,False,G1,u873369049,p02612
Time Limit Exceeded,Time Limit Exceeded,1301,False,G2,u887493548,p02612
Time Limit Exceeded,Accepted,3046,False,G2,u887493548,p02612
Time Limit Exceeded,Accepted,275,False,G1,u968087868,p02612
Time Limit Exceeded,Time Limit Exceeded,184,False,,u058047592,p02627
Time Limit Exceeded,Runtime Error,46440,False,,u058047592,p02627
Runtime Error,Runtime Error,186,False,,u058047592,p02627
Time Limit Exceeded,Accepted,34,False,G5,u831412344,p02627
Time Limit Exceeded,Wrong Answer,331,False,G4,u003009081,p02639
Wrong Answer,Accepted,73,False,G4,u003009081,p02639
Time Limit Exceeded,Compile Error,180,False,G4,u047590349,p02639
Compile Error,Accepted,95,False,G4,u047590349,p02639
Time Limit Exceeded,Accepted,454,False,G6,u061173591,p02639
Time Limit Exceeded,Accepted,35,False,G5,u118452388,p02639
Time Limit Exceeded,Time Limit Exceeded,92,False,G5,u228312426,p02639
Time Limit Exceeded,Accepted,586,False,G5,u228312426,p02639
Time Limit Exceeded,Accepted,190,False,G3,u273605963,p02639
Time Limit Exceeded,Accepted,234,False,G3,u335796978,p02639
Time Limit Exceeded,Time Limit Exceeded,121,False,G2,u340731231,p02639
Time Limit Exceeded,Accepted,178,False,G2,u340731231,p02639
Time Limit Exceeded,Accepted,308,False,G5,u381378028,p02639
Time Limit Exceeded,Accepted,47,False,G5,u476054945,p02639
Time Limit Exceeded,Time Limit Exceeded,144,False,G2,u488213454,p02639
Time Limit Exceeded,Wrong Answer,567,False,G2,u488213454,p02639
Wrong Answer,Wrong Answer,112,False,G2,u488213454,p02639
Wrong Answer,Wrong Answer,2976,False,G2,u488213454,p02639
Wrong Answer,Wrong Answer,368,False,G2,u488213454,p02639
Wrong Answer,Wrong Answer,36,False,G2,u488213454,p02639
Wrong Answer,Accepted,225,False,G2,u488213454,p02639
Time Limit Exceeded,Compile Error,212,False,G6,u503464790,p02639
Compile Error,Time Limit Exceeded,71,False,G6,u503464790,p02639
Time Limit Exceeded,Accepted,621,False,G6,u503464790,p02639
Time Limit Exceeded,Accepted,191,False,G6,u520758800,p02639
Time Limit Exceeded,Compile Error,147,False,G6,u588800877,p02639
Compile Error,Time Limit Exceeded,104,False,G6,u588800877,p02639
Time Limit Exceeded,Runtime Error,96,False,G6,u588800877,p02639
Runtime Error,Accepted,134,False,G6,u588800877,p02639
Time Limit Exceeded,Accepted,172,False,G2,u599667933,p02639
Time Limit Exceeded,Accepted,145,False,G5,u613569650,p02639
Time Limit Exceeded,Time Limit Exceeded,68,False,G5,u645507769,p02639
Time Limit Exceeded,Accepted,121,False,G5,u645507769,p02639
Time Limit Exceeded,Accepted,111,False,G5,u649811088,p02639
Time Limit Exceeded,Accepted,42,False,G3,u696408327,p02639
Time Limit Exceeded,Runtime Error,986,False,G4,u721448709,p02639
Time Limit Exceeded,Accepted,343,False,G3,u750143627,p02639
Time Limit Exceeded,Accepted,4766,False,G3,u834428892,p02639
Time Limit Exceeded,Accepted,274,False,G3,u901738963,p02639
Time Limit Exceeded,Wrong Answer,44,False,G4,u745861782,p02657
Wrong Answer,Accepted,771286,False,G4,u745861782,p02657
Time Limit Exceeded,Wrong Answer,501,False,G5,u207477485,p02675
Wrong Answer,Accepted,381,False,G5,u207477485,p02675
Time Limit Exceeded,Wrong Answer,188,False,G3,u501325458,p02675
Wrong Answer,Accepted,157,False,G3,u501325458,p02675
Time Limit Exceeded,Accepted,130,False,G4,u541567517,p02675
Time Limit Exceeded,Accepted,293,False,G2,u297555429,p02681
Time Limit Exceeded,Time Limit Exceeded,128,False,G3,u422669329,p02681
Time Limit Exceeded,Time Limit Exceeded,335,False,G3,u422669329,p02681
Time Limit Exceeded,Accepted,228,False,G3,u422669329,p02681
Time Limit Exceeded,Wrong Answer,1454142,False,G3,u506148944,p02681
Wrong Answer,Accepted,1011,False,G3,u506148944,p02681
Time Limit Exceeded,Time Limit Exceeded,76,False,G4,u809036603,p02681
Time Limit Exceeded,Accepted,60,False,G4,u809036603,p02681
Time Limit Exceeded,Compile Error,306,False,G2,u838671371,p02681
Compile Error,Accepted,69,False,G2,u838671371,p02681
Time Limit Exceeded,Accepted,1783257,False,G6,u013069672,p02693
Time Limit Exceeded,Wrong Answer,1406,False,G3,u047618457,p02693
Wrong Answer,Wrong Answer,89,False,G3,u047618457,p02693
Wrong Answer,Accepted,156,False,G3,u047618457,p02693
Time Limit Exceeded,Accepted,213,False,G5,u088989565,p02693
Time Limit Exceeded,Accepted,498,False,G4,u092415958,p02693
Time Limit Exceeded,Accepted,319,False,G5,u160036974,p02693
Time Limit Exceeded,Wrong Answer,26,False,G5,u168366489,p02693
Wrong Answer,Accepted,54,False,G5,u168366489,p02693
Time Limit Exceeded,Time Limit Exceeded,134,False,G4,u209561309,p02693
Time Limit Exceeded,Accepted,81,False,G4,u209561309,p02693
Time Limit Exceeded,Accepted,136,False,G2,u230222410,p02693
Time Limit Exceeded,Time Limit Exceeded,44,False,G4,u265118937,p02693
Time Limit Exceeded,Accepted,1248,False,G4,u265118937,p02693
Time Limit Exceeded,Runtime Error,441,False,G1,u402418627,p02693
Runtime Error,Runtime Error,746,False,G1,u402418627,p02693
Runtime Error,Runtime Error,330,False,G1,u402418627,p02693
Runtime Error,Accepted,63,False,G1,u402418627,p02693
Time Limit Exceeded,Accepted,16447,False,G5,u414920281,p02693
Time Limit Exceeded,Accepted,167,False,G6,u491376630,p02693
Time Limit Exceeded,Wrong Answer,127,False,G4,u522185720,p02693
Wrong Answer,Wrong Answer,50,False,G4,u522185720,p02693
Wrong Answer,Accepted,114,False,G4,u522185720,p02693
Time Limit Exceeded,Accepted,125,False,G5,u548601871,p02693
Time Limit Exceeded,Wrong Answer,69,False,G3,u553183019,p02693
Time Limit Exceeded,Wrong Answer,33,False,G4,u643679148,p02693
Wrong Answer,Wrong Answer,370,False,G4,u643679148,p02693
Wrong Answer,Accepted,68,False,G4,u643679148,p02693
Time Limit Exceeded,Accepted,43346,False,G4,u664527705,p02693
Time Limit Exceeded,Accepted,688,False,G4,u697634943,p02693
Time Limit Exceeded,Accepted,26,False,G6,u698760125,p02693
Time Limit Exceeded,Accepted,79,False,G2,u732881374,p02693
Time Limit Exceeded,Accepted,69,False,G5,u948233576,p02693
Time Limit Exceeded,Wrong Answer,79,False,G5,u973108807,p02693
Wrong Answer,Wrong Answer,235,False,G5,u973108807,p02693
Wrong Answer,Wrong Answer,52,False,G5,u973108807,p02693
Wrong Answer,Accepted,35,False,G5,u973108807,p02693
Time Limit Exceeded,Accepted,167,False,G3,u007738720,p02699
Time Limit Exceeded,Accepted,161968,False,G6,u283229916,p02699
Time Limit Exceeded,Wrong Answer,243,False,G3,u893402295,p02699
Wrong Answer,Wrong Answer,596,False,G3,u893402295,p02699
Wrong Answer,Wrong Answer,680,False,G3,u893402295,p02699
Wrong Answer,Wrong Answer,83,False,G3,u893402295,p02699
Wrong Answer,Accepted,64,False,G3,u893402295,p02699
Time Limit Exceeded,Accepted,786781,False,G3,u589171467,p02705
Time Limit Exceeded,Time Limit Exceeded,40,False,G3,u090392649,p02711
Time Limit Exceeded,Accepted,48,False,G3,u090392649,p02711
Time Limit Exceeded,Accepted,25,False,G5,u098844816,p02711
Time Limit Exceeded,Wrong Answer,1884,False,G5,u099022530,p02711
Wrong Answer,Accepted,175,False,G5,u099022530,p02711
Time Limit Exceeded,Accepted,65,False,G5,u110044127,p02711
Time Limit Exceeded,Accepted,119,False,G6,u158327311,p02711
Time Limit Exceeded,Accepted,54,False,G4,u277492727,p02711
Time Limit Exceeded,Accepted,408,False,G5,u429793253,p02711
Time Limit Exceeded,Accepted,31,False,G6,u441096482,p02711
Time Limit Exceeded,Wrong Answer,1828,False,G3,u459689470,p02711
Wrong Answer,Runtime Error,210,False,G3,u459689470,p02711
Runtime Error,Accepted,490,False,G3,u459689470,p02711
Time Limit Exceeded,Accepted,44,False,G6,u469336014,p02711
Time Limit Exceeded,Wrong Answer,91,False,G4,u472020816,p02711
Wrong Answer,Accepted,377,False,G4,u472020816,p02711
Time Limit Exceeded,Accepted,219,False,G4,u483885980,p02711
Time Limit Exceeded,Accepted,336,False,G4,u568075443,p02711
Time Limit Exceeded,Accepted,283,False,G3,u588267753,p02711
Time Limit Exceeded,Accepted,824,False,G5,u631271972,p02711
Time Limit Exceeded,Accepted,80,False,G3,u641500793,p02711
Time Limit Exceeded,Wrong Answer,137,False,G4,u677962407,p02711
Wrong Answer,Accepted,251,False,G4,u677962407,p02711
Time Limit Exceeded,Accepted,1210,False,G5,u715543161,p02711
Time Limit Exceeded,Time Limit Exceeded,227,False,G2,u766626319,p02711
Time Limit Exceeded,Wrong Answer,134,False,G2,u766626319,p02711
Wrong Answer,Accepted,994,False,G2,u766626319,p02711
Time Limit Exceeded,Compile Error,558,False,G1,u923214581,p02711
Compile Error,Wrong Answer,80,False,G1,u923214581,p02711
Wrong Answer,Wrong Answer,75,False,G1,u923214581,p02711
Time Limit Exceeded,Time Limit Exceeded,14,False,G6,u925096764,p02711
Time Limit Exceeded,Wrong Answer,72,False,G6,u925096764,p02711
Wrong Answer,Accepted,93,False,G6,u925096764,p02711
Time Limit Exceeded,Accepted,30,False,G4,u925953803,p02711
Time Limit Exceeded,Accepted,19,False,G5,u927520692,p02711
Time Limit Exceeded,Accepted,402,False,G4,u951746552,p02711
Time Limit Exceeded,Accepted,26,False,G4,u962620948,p02711
Time Limit Exceeded,Accepted,693,False,G4,u974882644,p02711
Time Limit Exceeded,Accepted,40,False,G6,u588369531,p02717
Time Limit Exceeded,Accepted,344,False,G5,u879294842,p02717
Time Limit Exceeded,Accepted,57,False,G4,u113081402,p02723
Time Limit Exceeded,Accepted,159,False,G2,u131957401,p02723
Time Limit Exceeded,Compile Error,615,False,G3,u141184925,p02723
Compile Error,Time Limit Exceeded,67,False,G3,u141184925,p02723
Time Limit Exceeded,Accepted,200,False,G3,u141184925,p02723
Time Limit Exceeded,Accepted,455,False,G3,u260687914,p02723
Time Limit Exceeded,Accepted,23,False,G4,u471078637,p02723
Time Limit Exceeded,Time Limit Exceeded,1230,False,G3,u554335977,p02723
Time Limit Exceeded,Accepted,170,False,G3,u554335977,p02723
Time Limit Exceeded,Accepted,265,False,G2,u691794877,p02723
Time Limit Exceeded,Accepted,110,False,G6,u087140485,p02729
Time Limit Exceeded,Time Limit Exceeded,199,False,G4,u163052359,p02729
Time Limit Exceeded,Wrong Answer,1251,False,G4,u163052359,p02729
Wrong Answer,Accepted,73768,False,G4,u163052359,p02729
Time Limit Exceeded,Compile Error,98,False,G5,u207948013,p02729
Compile Error,Time Limit Exceeded,157,False,G5,u207948013,p02729
Time Limit Exceeded,Accepted,130,False,G5,u207948013,p02729
Time Limit Exceeded,Compile Error,133,False,G3,u217862992,p02729
Compile Error,Compile Error,67,False,G3,u217862992,p02729
Compile Error,Accepted,193,False,G3,u217862992,p02729
Time Limit Exceeded,Accepted,59,False,G5,u237536401,p02729
Time Limit Exceeded,Accepted,155,False,G4,u290524875,p02729
Time Limit Exceeded,Accepted,150,False,G5,u305141544,p02729
Time Limit Exceeded,Time Limit Exceeded,1085,False,G3,u327241892,p02729
Time Limit Exceeded,Time Limit Exceeded,175,False,G4,u332097983,p02729
Time Limit Exceeded,Accepted,2948,False,G4,u332097983,p02729
Time Limit Exceeded,Accepted,324,False,G3,u341841060,p02729
Time Limit Exceeded,Accepted,3928,False,G4,u365957351,p02729
Time Limit Exceeded,Accepted,496,False,G4,u472020816,p02729
Time Limit Exceeded,Accepted,154,False,G4,u497121366,p02729
Time Limit Exceeded,Accepted,283,False,G5,u543467961,p02729
Time Limit Exceeded,Accepted,302,False,G2,u548861924,p02729
Time Limit Exceeded,Runtime Error,1102,False,G4,u551020541,p02729
Runtime Error,Runtime Error,55,False,G4,u551020541,p02729
Runtime Error,Runtime Error,168,False,G4,u551020541,p02729
Runtime Error,Runtime Error,71,False,G4,u551020541,p02729
Runtime Error,Runtime Error,226,False,G4,u551020541,p02729
Runtime Error,Runtime Error,69,False,G4,u551020541,p02729
Runtime Error,Runtime Error,63,False,G4,u551020541,p02729
Runtime Error,Accepted,307,False,G4,u551020541,p02729
Time Limit Exceeded,Accepted,157,False,G6,u563321291,p02729
Time Limit Exceeded,Accepted,138,False,G1,u593394811,p02729
Time Limit Exceeded,Compile Error,324,False,G3,u615968644,p02729
Compile Error,Accepted,684,False,G3,u615968644,p02729
Time Limit Exceeded,Time Limit Exceeded,263,False,G4,u643639028,p02729
Time Limit Exceeded,Time Limit Exceeded,298,False,G4,u643639028,p02729
Time Limit Exceeded,Time Limit Exceeded,619,False,G4,u643639028,p02729
Time Limit Exceeded,Compile Error,1397,False,G4,u643639028,p02729
Compile Error,Accepted,31,False,G4,u643639028,p02729
Time Limit Exceeded,Accepted,1579,False,G4,u654949547,p02729
Time Limit Exceeded,Accepted,237,False,G4,u702051956,p02729
Time Limit Exceeded,Wrong Answer,1001,False,G3,u705765200,p02729
Wrong Answer,Wrong Answer,158,False,G3,u705765200,p02729
Wrong Answer,Accepted,87,False,G3,u705765200,p02729
Time Limit Exceeded,Wrong Answer,406,False,G4,u712918628,p02729
Wrong Answer,Accepted,134,False,G4,u712918628,p02729
Time Limit Exceeded,Wrong Answer,1738,False,G4,u740267532,p02729
Wrong Answer,Wrong Answer,170,False,G4,u740267532,p02729
Wrong Answer,Wrong Answer,233,False,G4,u740267532,p02729
Wrong Answer,Wrong Answer,68,False,G4,u740267532,p02729
Wrong Answer,Time Limit Exceeded,139,False,G4,u740267532,p02729
Time Limit Exceeded,Time Limit Exceeded,49,False,G4,u740267532,p02729
Time Limit Exceeded,Accepted,49,False,G4,u740267532,p02729
Time Limit Exceeded,Runtime Error,126,False,G5,u823186531,p02729
Runtime Error,Time Limit Exceeded,731,False,G5,u823186531,p02729
Time Limit Exceeded,Time Limit Exceeded,167,False,G3,u834985008,p02729
Time Limit Exceeded,Accepted,211,False,G3,u834985008,p02729
Time Limit Exceeded,Wrong Answer,1201072,False,G4,u988191897,p02729
Time Limit Exceeded,Accepted,309,False,G5,u189056821,p02753
Time Limit Exceeded,Wrong Answer,186,False,G4,u285497176,p02753
Wrong Answer,Wrong Answer,259,False,G4,u285497176,p02753
Wrong Answer,Wrong Answer,72,False,G4,u285497176,p02753
Wrong Answer,Accepted,125,False,G4,u285497176,p02753
Time Limit Exceeded,Time Limit Exceeded,342,False,G6,u832473530,p02753
Time Limit Exceeded,Accepted,591493,False,G6,u832473530,p02753
Time Limit Exceeded,Accepted,65,False,G6,u129643292,p02759
Time Limit Exceeded,Accepted,730,False,G6,u463295948,p02759
Time Limit Exceeded,Time Limit Exceeded,108,False,G5,u305950321,p02765
Time Limit Exceeded,Wrong Answer,232,False,G6,u142582032,p02771
Wrong Answer,Wrong Answer,519,False,G6,u142582032,p02771
Wrong Answer,Wrong Answer,242,False,G6,u142582032,p02771
Wrong Answer,Wrong Answer,108,False,G6,u142582032,p02771
Wrong Answer,Wrong Answer,42,False,G6,u142582032,p02771
Wrong Answer,Accepted,88,False,G6,u142582032,p02771
Time Limit Exceeded,Accepted,2786,False,G3,u307310233,p02771
Time Limit Exceeded,Accepted,44,False,G6,u305757380,p02777
Time Limit Exceeded,Accepted,69,False,G3,u346148497,p02777
Time Limit Exceeded,Runtime Error,1367,False,G3,u182146635,p02783
Runtime Error,Wrong Answer,148,False,G3,u182146635,p02783
Wrong Answer,Runtime Error,299,False,G3,u182146635,p02783
Runtime Error,Compile Error,172,False,G3,u182146635,p02783
Compile Error,Compile Error,83,False,G3,u182146635,p02783
Compile Error,Wrong Answer,26,False,G3,u182146635,p02783
Wrong Answer,Time Limit Exceeded,172,False,G3,u182146635,p02783
Time Limit Exceeded,Compile Error,292,False,G3,u182146635,p02783
Compile Error,Compile Error,32,False,G3,u182146635,p02783
Compile Error,Runtime Error,38,False,G3,u182146635,p02783
Runtime Error,Accepted,515,False,G3,u182146635,p02783
Time Limit Exceeded,Time Limit Exceeded,49,False,G3,u264547551,p02783
Time Limit Exceeded,Accepted,101,False,G3,u264547551,p02783
Time Limit Exceeded,Wrong Answer,1645,False,G1,u339877632,p02783
Wrong Answer,Wrong Answer,219,False,G1,u339877632,p02783
Time Limit Exceeded,Time Limit Exceeded,414,False,G3,u372584319,p02783
Time Limit Exceeded,Wrong Answer,78,False,G3,u372584319,p02783
Wrong Answer,Wrong Answer,77,False,G3,u372584319,p02783
Wrong Answer,Wrong Answer,49,False,G3,u372584319,p02783
Wrong Answer,Wrong Answer,187,False,G3,u372584319,p02783
Wrong Answer,Accepted,225,False,G3,u372584319,p02783
Time Limit Exceeded,Accepted,760,False,G6,u465638326,p02783
Time Limit Exceeded,Runtime Error,110,False,G6,u486906248,p02783
Runtime Error,Compile Error,49,False,G6,u486906248,p02783
Compile Error,Accepted,38,False,G6,u486906248,p02783
Time Limit Exceeded,Time Limit Exceeded,781,False,,u488948629,p02783
Time Limit Exceeded,Wrong Answer,98,False,G5,u562015767,p02783
Wrong Answer,Accepted,104388,False,G5,u562015767,p02783
Time Limit Exceeded,Accepted,220,False,G4,u564600733,p02783
Time Limit Exceeded,Accepted,282,False,G5,u671204079,p02783
Time Limit Exceeded,Wrong Answer,60,False,G3,u684458716,p02783
Wrong Answer,Time Limit Exceeded,19,False,G3,u684458716,p02783
Time Limit Exceeded,Time Limit Exceeded,487,False,G3,u684458716,p02783
Time Limit Exceeded,Wrong Answer,51,False,G3,u684458716,p02783
Wrong Answer,Runtime Error,57,False,G3,u684458716,p02783
Runtime Error,Accepted,89,False,G3,u684458716,p02783
Time Limit Exceeded,Compile Error,386,False,G2,u786105158,p02783
Compile Error,Time Limit Exceeded,28,False,G2,u786105158,p02783
Time Limit Exceeded,Time Limit Exceeded,9002,False,G2,u786105158,p02783
Time Limit Exceeded,Wrong Answer,89,False,G2,u786105158,p02783
Wrong Answer,Wrong Answer,44,False,G2,u786105158,p02783
Wrong Answer,Wrong Answer,151,False,G2,u786105158,p02783
Wrong Answer,Compile Error,55,False,G2,u786105158,p02783
Compile Error,Time Limit Exceeded,55,False,G2,u786105158,p02783
Time Limit Exceeded,Compile Error,44,False,G2,u786105158,p02783
Compile Error,Wrong Answer,31,False,G2,u786105158,p02783
Wrong Answer,Compile Error,166,False,G2,u786105158,p02783
Compile Error,Time Limit Exceeded,31,False,G2,u786105158,p02783
Time Limit Exceeded,Compile Error,468,False,G2,u786105158,p02783
Compile Error,Compile Error,35,False,G2,u786105158,p02783
Compile Error,Compile Error,36,False,G2,u786105158,p02783
Compile Error,Accepted,33,False,G2,u786105158,p02783
Time Limit Exceeded,Compile Error,13457,False,G2,u872474958,p02783
Compile Error,Time Limit Exceeded,98,False,G2,u872474958,p02783
Time Limit Exceeded,Wrong Answer,350,False,G2,u872474958,p02783
Wrong Answer,Wrong Answer,433,False,G2,u872474958,p02783
Wrong Answer,Accepted,124,False,G2,u872474958,p02783
Time Limit Exceeded,Accepted,48,False,G3,u975879124,p02783
Time Limit Exceeded,Time Limit Exceeded,140,False,G4,u992172879,p02783
Time Limit Exceeded,Accepted,218,False,G4,u992172879,p02783
Time Limit Exceeded,Accepted,303,False,G2,u263768452,p02789
Time Limit Exceeded,Accepted,177,False,G6,u189884068,p02801
Time Limit Exceeded,Accepted,376,False,G4,u764875505,p02801
Time Limit Exceeded,Accepted,68,False,G6,u202370403,p02847
Time Limit Exceeded,Time Limit Exceeded,198,False,G1,u717680445,p02847
Time Limit Exceeded,Compile Error,146,False,G1,u717680445,p02847
Compile Error,Wrong Answer,204,False,G1,u717680445,p02847
Wrong Answer,Compile Error,311,False,G1,u717680445,p02847
Compile Error,Accepted,99,False,G1,u717680445,p02847
Time Limit Exceeded,Time Limit Exceeded,328,False,G3,u890085018,p02847
Time Limit Exceeded,Runtime Error,77,False,G3,u890085018,p02847
Runtime Error,Runtime Error,54,False,G3,u890085018,p02847
Runtime Error,Time Limit Exceeded,25,False,G3,u890085018,p02847
Time Limit Exceeded,Runtime Error,168,False,G3,u890085018,p02847
Runtime Error,Accepted,548,False,G3,u890085018,p02847
Time Limit Exceeded,Time Limit Exceeded,152,False,G5,u458500794,p02859
Time Limit Exceeded,Accepted,138,False,G5,u458500794,p02859
Time Limit Exceeded,Accepted,12,False,G6,u134181243,p02879
Time Limit Exceeded,Wrong Answer,31052,False,G4,u236540805,p02879
Wrong Answer,Wrong Answer,81,False,G4,u236540805,p02879
Wrong Answer,Wrong Answer,6528,False,G4,u236540805,p02879
Wrong Answer,Accepted,2318,False,G4,u236540805,p02879
Time Limit Exceeded,Accepted,641,False,G4,u309502988,p02879
Time Limit Exceeded,Wrong Answer,34,False,G5,u414777969,p02879
Wrong Answer,Accepted,48,False,G5,u414777969,p02879
Time Limit Exceeded,Accepted,681,False,G6,u620626180,p02879
Time Limit Exceeded,Accepted,1099,False,G6,u057633934,p02897
Time Limit Exceeded,Runtime Error,1248,False,G4,u660656075,p02897
Time Limit Exceeded,Accepted,86,False,G6,u023223236,p02909
Time Limit Exceeded,Accepted,19449,False,G2,u149073695,p02909
Time Limit Exceeded,Accepted,69,False,G5,u415671616,p02909
Time Limit Exceeded,Accepted,159,False,G6,u714587753,p02909
Time Limit Exceeded,Time Limit Exceeded,7,False,G5,u892679578,p02909
Time Limit Exceeded,Time Limit Exceeded,54,False,G5,u892679578,p02909
Time Limit Exceeded,Accepted,564,False,G5,u892679578,p02909
Time Limit Exceeded,Time Limit Exceeded,244,False,G2,u075914964,p02915
Time Limit Exceeded,Compile Error,176,False,G2,u075914964,p02915
Compile Error,Accepted,49,False,G2,u075914964,p02915
Time Limit Exceeded,Accepted,106,False,G5,u276234834,p02915
Time Limit Exceeded,Time Limit Exceeded,320,False,G2,u276737521,p02915
Time Limit Exceeded,Wrong Answer,356573,False,G2,u276737521,p02915
Wrong Answer,Wrong Answer,236,False,G2,u276737521,p02915
Wrong Answer,Accepted,978,False,G2,u276737521,p02915
Time Limit Exceeded,Wrong Answer,46,False,,u487045649,p02915
Wrong Answer,Accepted,109,False,,u487045649,p02915
Time Limit Exceeded,Runtime Error,12519,False,G2,u552761221,p02915
Runtime Error,Runtime Error,83,False,G2,u552761221,p02915
Runtime Error,Accepted,7116,False,G2,u552761221,p02915
Time Limit Exceeded,Wrong Answer,134,False,G2,u047958511,p02921
Wrong Answer,Wrong Answer,170,False,G2,u047958511,p02921
Wrong Answer,Wrong Answer,45,False,G2,u047958511,p02921
Wrong Answer,Accepted,42,False,G2,u047958511,p02921
Time Limit Exceeded,Accepted,1071,False,G1,u093111123,p02921
Time Limit Exceeded,Time Limit Exceeded,430,False,G2,u099793607,p02921
