from_status,to_status,delta_time,prev_invalid,group,user_id,problem_id
Wrong Answer,Compile Error,665,False,G6,u755121033,p02551
Compile Error,Accepted,25,False,G6,u755121033,p02551
Compile Error,Accepted,144,False,G6,u814715203,p02551
Compile Error,Accepted,61,False,G6,u829147556,p02551
Compile Error,Wrong Answer,31,False,G6,u986399983,p02551
Wrong Answer,Accepted,761,False,G6,u986399983,p02551
Compile Error,Accepted,139,False,G6,u987913144,p02551
Compile Error,Compile Error,59,False,G6,u014847113,p02557
Compile Error,Wrong Answer,80,False,G6,u014847113,p02557
Compile Error,Wrong Answer,42,False,G4,u035811271,p02557
Compile Error,Compile Error,26,False,G6,u047398677,p02557
Compile Error,Wrong Answer,69,False,G6,u047398677,p02557
Wrong Answer,Time Limit Exceeded,271,False,G6,u047398677,p02557
Time Limit Exceeded,Accepted,111,False,G6,u047398677,p02557
Compile Error,Wrong Answer,31,False,G5,u074853762,p02557
Wrong Answer,Wrong Answer,258,False,G5,u074853762,p02557
Compile Error,Wrong Answer,47,False,G6,u168017191,p02557
Wrong Answer,Wrong Answer,190,False,G6,u168017191,p02557
Wrong Answer,Wrong Answer,1417,False,G6,u168017191,p02557
Wrong Answer,Wrong Answer,175,False,G6,u168017191,p02557
Wrong Answer,Wrong Answer,87,False,G6,u168017191,p02557
Wrong Answer,Wrong Answer,167,False,G6,u168017191,p02557
Wrong Answer,Wrong Answer,465,False,G6,u168017191,p02557
Wrong Answer,Wrong Answer,52,False,G6,u168017191,p02557
Wrong Answer,Wrong Answer,88,False,G6,u168017191,p02557
Wrong Answer,Wrong Answer,220,False,G6,u168017191,p02557
Wrong Answer,Accepted,107,False,G6,u168017191,p02557
Compile Error,Wrong Answer,29,False,G6,u181783949,p02557
Wrong Answer,Runtime Error,130,False,G6,u181783949,p02557
Runtime Error,Accepted,59,False,G6,u181783949,p02557
Compile Error,Wrong Answer,24,False,G6,u201553784,p02557
Wrong Answer,Wrong Answer,8210,False,G6,u201553784,p02557
Wrong Answer,Wrong Answer,132,False,G6,u201553784,p02557
Wrong Answer,Wrong Answer,300,False,G6,u201553784,p02557
Wrong Answer,Time Limit Exceeded,185,False,G6,u201553784,p02557
Time Limit Exceeded,Time Limit Exceeded,915,False,G6,u201553784,p02557
Time Limit Exceeded,Wrong Answer,116,False,G6,u201553784,p02557
Compile Error,Wrong Answer,210,False,G6,u211255607,p02557
Wrong Answer,Wrong Answer,1308,False,G6,u211255607,p02557
Wrong Answer,Wrong Answer,182,False,G6,u211255607,p02557
Wrong Answer,Wrong Answer,171,False,G6,u211255607,p02557
Compile Error,Wrong Answer,34,False,,u232934922,p02557
Wrong Answer,Wrong Answer,258,False,,u232934922,p02557
Wrong Answer,Wrong Answer,1221,False,,u232934922,p02557
Wrong Answer,Wrong Answer,233,False,,u232934922,p02557
Wrong Answer,Accepted,2720,False,,u232934922,p02557
Compile Error,Accepted,87,False,G6,u279013117,p02557
Compile Error,Runtime Error,41,False,G5,u280068213,p02557
Runtime Error,Wrong Answer,576,False,G5,u280068213,p02557
Compile Error,Wrong Answer,19,False,G6,u292617411,p02557
Compile Error,Wrong Answer,14,False,G6,u310678820,p02557
Wrong Answer,Wrong Answer,93,False,G6,u310678820,p02557
Wrong Answer,Wrong Answer,588,False,G6,u310678820,p02557
Wrong Answer,Wrong Answer,73,False,G6,u310678820,p02557
Wrong Answer,Wrong Answer,192,False,G6,u310678820,p02557
Wrong Answer,Wrong Answer,26,False,G6,u310678820,p02557
Wrong Answer,Runtime Error,819,False,G6,u310678820,p02557
Runtime Error,Runtime Error,41,False,G6,u310678820,p02557
Runtime Error,Wrong Answer,96,False,G6,u310678820,p02557
Wrong Answer,Runtime Error,296,False,G6,u310678820,p02557
Runtime Error,Accepted,87,False,G6,u310678820,p02557
Compile Error,Wrong Answer,38,False,,u327563797,p02557
Compile Error,Wrong Answer,22,False,G6,u328811800,p02557
Wrong Answer,Accepted,48,False,G6,u328811800,p02557
Compile Error,Runtime Error,33,False,G6,u329242670,p02557
Runtime Error,Wrong Answer,302,False,G6,u329242670,p02557
Wrong Answer,Runtime Error,113,False,G6,u329242670,p02557
Runtime Error,Runtime Error,109,False,G6,u329242670,p02557
Runtime Error,Accepted,44,False,G6,u329242670,p02557
Compile Error,Accepted,21,False,G6,u394242779,p02557
Compile Error,Wrong Answer,67,False,G6,u394853232,p02557
Compile Error,Runtime Error,63,False,G5,u407241528,p02557
Compile Error,Wrong Answer,34,False,G2,u439942292,p02557
Wrong Answer,Wrong Answer,363,False,G2,u439942292,p02557
Wrong Answer,Wrong Answer,483,False,G2,u439942292,p02557
Compile Error,Wrong Answer,66,False,G6,u447932338,p02557
Wrong Answer,Wrong Answer,141,False,G6,u447932338,p02557
Wrong Answer,Wrong Answer,1818,False,G6,u447932338,p02557
Compile Error,Wrong Answer,24,False,G5,u483858028,p02557
Wrong Answer,Wrong Answer,305,False,G5,u483858028,p02557
Wrong Answer,Wrong Answer,917,False,G5,u483858028,p02557
Wrong Answer,Wrong Answer,819,False,G5,u483858028,p02557
Compile Error,Compile Error,105,False,G6,u504543992,p02557
Compile Error,Wrong Answer,1106,False,G6,u504543992,p02557
Wrong Answer,Wrong Answer,1074,False,G6,u504543992,p02557
Compile Error,Runtime Error,38,False,,u510890481,p02557
Runtime Error,Wrong Answer,453,False,,u510890481,p02557
Compile Error,Wrong Answer,35,False,G6,u514261383,p02557
Wrong Answer,Wrong Answer,820,False,G6,u514261383,p02557
Wrong Answer,Wrong Answer,151,False,G6,u514261383,p02557
Compile Error,Wrong Answer,61,False,G6,u527652459,p02557
Wrong Answer,Wrong Answer,400,False,G6,u527652459,p02557
Wrong Answer,Wrong Answer,934,False,G6,u527652459,p02557
Wrong Answer,Wrong Answer,429,False,G6,u527652459,p02557
Compile Error,Wrong Answer,60,False,G6,u559204540,p02557
Compile Error,Wrong Answer,52,False,G6,u559424030,p02557
Compile Error,Accepted,31,False,G6,u564836901,p02557
Compile Error,Compile Error,35,False,G5,u571753294,p02557
Compile Error,Wrong Answer,87,False,G5,u571753294,p02557
Wrong Answer,Compile Error,252,False,G5,u571753294,p02557
Compile Error,Wrong Answer,106,False,G6,u632134809,p02557
Compile Error,Wrong Answer,49,False,G6,u640323045,p02557
Wrong Answer,Wrong Answer,530,False,G6,u640323045,p02557
Wrong Answer,Wrong Answer,49,False,G6,u640323045,p02557
Wrong Answer,Accepted,2491,False,G6,u640323045,p02557
Compile Error,Wrong Answer,65,False,G6,u647094680,p02557
Compile Error,Compile Error,35,False,G6,u673217098,p02557
Compile Error,Wrong Answer,73,False,G6,u673217098,p02557
Compile Error,Runtime Error,63,False,G5,u691782712,p02557
Compile Error,Accepted,193,False,G6,u698089327,p02557
Compile Error,Wrong Answer,25,False,G6,u757584836,p02557
Compile Error,Wrong Answer,30,False,G6,u760076816,p02557
Wrong Answer,Wrong Answer,66,False,G6,u760076816,p02557
Wrong Answer,Wrong Answer,510,False,G6,u760076816,p02557
Wrong Answer,Wrong Answer,212,False,G6,u760076816,p02557
Wrong Answer,Compile Error,262,False,G6,u760076816,p02557
Compile Error,Wrong Answer,18,False,G6,u760076816,p02557
Wrong Answer,Wrong Answer,65,False,G6,u760076816,p02557
Compile Error,Compile Error,74,False,,u829660584,p02557
Compile Error,Runtime Error,26,False,G6,u868132236,p02557
Runtime Error,Time Limit Exceeded,671,False,G6,u868132236,p02557
Time Limit Exceeded,Time Limit Exceeded,264,False,G6,u868132236,p02557
Time Limit Exceeded,Runtime Error,678,False,G6,u868132236,p02557
Runtime Error,Time Limit Exceeded,170,False,G6,u868132236,p02557
Time Limit Exceeded,Time Limit Exceeded,91,False,G6,u868132236,p02557
Time Limit Exceeded,Time Limit Exceeded,127,False,G6,u868132236,p02557
Time Limit Exceeded,Wrong Answer,1720,False,G6,u868132236,p02557
Wrong Answer,Wrong Answer,122,False,G6,u868132236,p02557
Wrong Answer,Time Limit Exceeded,110,False,G6,u868132236,p02557
Time Limit Exceeded,Wrong Answer,1371,False,G6,u868132236,p02557
Wrong Answer,Accepted,71,False,G6,u868132236,p02557
Compile Error,Wrong Answer,16,False,G5,u871905179,p02557
Compile Error,Compile Error,39,False,G5,u875459711,p02557
Compile Error,Compile Error,68,False,G5,u875459711,p02557
Compile Error,Wrong Answer,1105,False,G5,u875459711,p02557
Wrong Answer,Wrong Answer,908,False,G5,u875459711,p02557
Wrong Answer,Wrong Answer,555,False,G5,u875459711,p02557
Wrong Answer,Wrong Answer,175,False,G5,u875459711,p02557
Wrong Answer,Wrong Answer,165,False,G5,u875459711,p02557
Compile Error,Compile Error,19,False,G6,u889515609,p02557
Compile Error,Accepted,23470,False,G6,u889515609,p02557
Compile Error,Runtime Error,7,False,G6,u896838289,p02557
Runtime Error,Runtime Error,930,False,G6,u896838289,p02557
Runtime Error,Wrong Answer,2152,False,G6,u896838289,p02557
Wrong Answer,Wrong Answer,743,False,G6,u896838289,p02557
Wrong Answer,Wrong Answer,1076,False,G6,u896838289,p02557
Wrong Answer,Runtime Error,126,False,G6,u896838289,p02557
Runtime Error,Wrong Answer,19,False,G6,u896838289,p02557
Wrong Answer,Accepted,142,False,G6,u896838289,p02557
Compile Error,Wrong Answer,54,False,G6,u944458101,p02557
Wrong Answer,Wrong Answer,304,False,G6,u944458101,p02557
Wrong Answer,Wrong Answer,860,False,G6,u944458101,p02557
Compile Error,Wrong Answer,53,False,,u973477765,p02557
Wrong Answer,Wrong Answer,328,False,,u973477765,p02557
Wrong Answer,Wrong Answer,585,False,,u973477765,p02557
Wrong Answer,Wrong Answer,97,False,,u973477765,p02557
Wrong Answer,Wrong Answer,488,False,,u973477765,p02557
Wrong Answer,Accepted,96,False,,u973477765,p02557
Compile Error,Time Limit Exceeded,49,False,G2,u980390934,p02557
Compile Error,Accepted,67,False,G6,u027795838,p02575
Compile Error,Wrong Answer,62,False,G6,u340980616,p02575
Compile Error,Time Limit Exceeded,47,False,G6,u352499693,p02575
Compile Error,Wrong Answer,7,False,G6,u373008269,p02575
Wrong Answer,Wrong Answer,83,False,G6,u373008269,p02575
Wrong Answer,Wrong Answer,183,False,G6,u373008269,p02575
Wrong Answer,Wrong Answer,1134,False,G6,u373008269,p02575
Wrong Answer,Wrong Answer,41,False,G6,u373008269,p02575
Compile Error,Compile Error,40,False,G6,u381416158,p02575
Compile Error,Time Limit Exceeded,60,False,G6,u381416158,p02575
Time Limit Exceeded,Time Limit Exceeded,11528,False,G6,u381416158,p02575
Compile Error,Wrong Answer,21,False,G6,u408388202,p02575
Wrong Answer,Wrong Answer,377,False,G6,u408388202,p02575
Compile Error,Accepted,84,False,G6,u452379143,p02575
Compile Error,Compile Error,64,False,G6,u454937339,p02575
Compile Error,Compile Error,189,False,G6,u454937339,p02575
Compile Error,Wrong Answer,145,False,G6,u454937339,p02575
Wrong Answer,Wrong Answer,149,False,G6,u454937339,p02575
Wrong Answer,Wrong Answer,102,False,G6,u454937339,p02575
Wrong Answer,Compile Error,1989,False,G6,u454937339,p02575
Compile Error,Wrong Answer,97,False,G6,u454937339,p02575
Wrong Answer,Wrong Answer,534,False,G6,u454937339,p02575
Wrong Answer,Wrong Answer,1921,False,G6,u454937339,p02575
Wrong Answer,Runtime Error,1071,False,G6,u454937339,p02575
Runtime Error,Wrong Answer,120,False,G6,u454937339,p02575
Wrong Answer,Wrong Answer,154,False,G6,u454937339,p02575
Wrong Answer,Wrong Answer,6193,False,G6,u454937339,p02575
Wrong Answer,Accepted,4327,False,G6,u454937339,p02575
Compile Error,Compile Error,89,False,G6,u525302207,p02575
Compile Error,Compile Error,26,False,G6,u535555850,p02575
Compile Error,Runtime Error,691,False,G6,u541414113,p02575
Runtime Error,Runtime Error,747,False,G6,u541414113,p02575
Compile Error,Compile Error,86,False,G6,u570601094,p02575
Compile Error,Wrong Answer,541,False,G6,u570601094,p02575
Wrong Answer,Accepted,163,False,G6,u570601094,p02575
Compile Error,Wrong Answer,23,False,G6,u649915042,p02575
Compile Error,Wrong Answer,23,False,G5,u709170895,p02575
Compile Error,Compile Error,22,False,G6,u816334697,p02575
Compile Error,Wrong Answer,1725,False,G6,u816334697,p02575
Compile Error,Accepted,322,False,G6,u858670323,p02575
Compile Error,Runtime Error,20,False,G6,u874644572,p02575
Runtime Error,Runtime Error,506,False,G6,u874644572,p02575
Compile Error,Wrong Answer,400,False,G3,u969242672,p02575
Compile Error,Compile Error,95,False,G6,u972350827,p02575
Compile Error,Compile Error,48,False,G6,u972350827,p02575
Compile Error,Compile Error,51,False,G6,u972350827,p02575
Compile Error,Wrong Answer,90,False,G6,u972350827,p02575
Wrong Answer,Wrong Answer,1066,False,G6,u972350827,p02575
Wrong Answer,Wrong Answer,404,False,G6,u972350827,p02575
Wrong Answer,Wrong Answer,446,False,G6,u972350827,p02575
Wrong Answer,Wrong Answer,536,False,G6,u972350827,p02575
Wrong Answer,Wrong Answer,933,False,G6,u972350827,p02575
Wrong Answer,Wrong Answer,59,False,G6,u972350827,p02575
Wrong Answer,Wrong Answer,361,False,G6,u972350827,p02575
Wrong Answer,Wrong Answer,1924,False,G6,u972350827,p02575
Wrong Answer,Wrong Answer,414,False,G6,u972350827,p02575
Compile Error,Accepted,15,False,G6,u973540039,p02575
Compile Error,Wrong Answer,32,False,G6,u981966125,p02575
Wrong Answer,Wrong Answer,770,False,G6,u981966125,p02575
Wrong Answer,Accepted,436,False,G6,u981966125,p02575
Compile Error,Wrong Answer,2054,False,G6,u016572066,p02581
Wrong Answer,Wrong Answer,2862,False,G6,u016572066,p02581
Compile Error,Wrong Answer,20,False,G6,u032223772,p02581
Wrong Answer,Wrong Answer,79,False,G6,u032223772,p02581
Wrong Answer,Accepted,861,False,G6,u032223772,p02581
Compile Error,Wrong Answer,35,False,G4,u068208242,p02581
Compile Error,Wrong Answer,55,False,G6,u091784946,p02581
Compile Error,Compile Error,39,False,G6,u176843436,p02581
Compile Error,Compile Error,73,False,G6,u176843436,p02581
Compile Error,Compile Error,109,False,G6,u176843436,p02581
Compile Error,Compile Error,123,False,G6,u176843436,p02581
Compile Error,Wrong Answer,114,False,G6,u176843436,p02581
Compile Error,Compile Error,305,False,,u179703405,p02581
Compile Error,Wrong Answer,83,False,G6,u291434263,p02581
Wrong Answer,Wrong Answer,155,False,G6,u291434263,p02581
Wrong Answer,Compile Error,895,False,G6,u291434263,p02581
Compile Error,Wrong Answer,39,False,G6,u291434263,p02581
Wrong Answer,Wrong Answer,875,False,G6,u291434263,p02581
Wrong Answer,Wrong Answer,967,False,G6,u291434263,p02581
Wrong Answer,Wrong Answer,26,False,G6,u291434263,p02581
Wrong Answer,Accepted,6775,False,G6,u291434263,p02581
Compile Error,Wrong Answer,17,False,G6,u370608397,p02581
Compile Error,Wrong Answer,3154,False,G5,u441744624,p02581
Compile Error,Wrong Answer,22,False,G6,u554116180,p02581
Wrong Answer,Wrong Answer,323,False,G6,u554116180,p02581
Wrong Answer,Wrong Answer,526,False,G6,u554116180,p02581
Wrong Answer,Accepted,365,False,G6,u554116180,p02581
Compile Error,Wrong Answer,37,False,G6,u624678037,p02581
Compile Error,Wrong Answer,99,False,G6,u664259916,p02581
Wrong Answer,Wrong Answer,1112,False,G6,u664259916,p02581
Wrong Answer,Wrong Answer,30506,False,G6,u664259916,p02581
Wrong Answer,Wrong Answer,862,False,G6,u664259916,p02581
Wrong Answer,Accepted,54,False,G6,u664259916,p02581
Compile Error,Runtime Error,39,False,G6,u708618797,p02581
Compile Error,Accepted,47,False,G6,u730153732,p02581
Compile Error,Wrong Answer,36,False,G6,u765365817,p02581
Compile Error,Compile Error,71,False,G6,u913232477,p02581
Compile Error,Compile Error,43,False,G6,u913232477,p02581
Compile Error,Compile Error,118,False,G6,u913232477,p02581
Compile Error,Compile Error,36,False,G6,u913232477,p02581
Compile Error,Compile Error,25,False,G6,u913232477,p02581
Compile Error,Runtime Error,390,False,G6,u913232477,p02581
Runtime Error,Time Limit Exceeded,111,False,G6,u913232477,p02581
Compile Error,Wrong Answer,103,False,G6,u042689916,p02587
Wrong Answer,Accepted,316,False,G6,u042689916,p02587
Compile Error,Accepted,173,False,G6,u051493691,p02587
Compile Error,Runtime Error,39,False,G6,u052873655,p02587
Runtime Error,Runtime Error,926,False,G6,u052873655,p02587
Runtime Error,Runtime Error,133,False,G6,u052873655,p02587
Runtime Error,Accepted,2712,False,G6,u052873655,p02587
Compile Error,Wrong Answer,2363,False,G4,u055751346,p02587
Wrong Answer,Wrong Answer,58,False,G4,u055751346,p02587
Compile Error,Accepted,61,False,G6,u145932906,p02587
Compile Error,Runtime Error,14,False,G6,u254886300,p02587
Runtime Error,Runtime Error,72,False,G6,u254886300,p02587
Runtime Error,Wrong Answer,203,False,G6,u254886300,p02587
Wrong Answer,Accepted,87,False,G6,u254886300,p02587
Compile Error,Wrong Answer,37,False,G6,u629015299,p02587
Wrong Answer,Wrong Answer,14,False,G6,u629015299,p02587
Wrong Answer,Wrong Answer,3646,False,G6,u629015299,p02587
Wrong Answer,Wrong Answer,738,False,G6,u629015299,p02587
Wrong Answer,Accepted,7732,False,G6,u629015299,p02587
Compile Error,Wrong Answer,70,False,G4,u663159508,p02587
Compile Error,Wrong Answer,8073,False,,u727979948,p02587
Wrong Answer,Wrong Answer,1031,False,,u727979948,p02587
Wrong Answer,Runtime Error,1816,False,,u727979948,p02587
Runtime Error,Runtime Error,268,False,,u727979948,p02587
Runtime Error,Wrong Answer,841,False,,u727979948,p02587
Wrong Answer,Accepted,820,False,,u727979948,p02587
Compile Error,Compile Error,104,False,G6,u742642200,p02587
Compile Error,Runtime Error,51,False,G6,u742642200,p02587
Compile Error,Accepted,14,False,G6,u760334261,p02587
Compile Error,Compile Error,139,False,G6,u897010730,p02587
Compile Error,Compile Error,111,False,G6,u897010730,p02587
Compile Error,Wrong Answer,1177,False,G6,u897010730,p02587
Wrong Answer,Wrong Answer,85,False,G6,u897010730,p02587
Wrong Answer,Wrong Answer,44,False,G6,u897010730,p02587
Wrong Answer,Wrong Answer,250,False,G6,u897010730,p02587
Wrong Answer,Wrong Answer,158,False,G6,u897010730,p02587
Compile Error,Compile Error,62,False,G2,u000671615,p02599
Compile Error,Compile Error,170,False,G2,u000671615,p02599
Compile Error,Runtime Error,30,False,G2,u000671615,p02599
Runtime Error,Runtime Error,173,False,G2,u000671615,p02599
Runtime Error,Runtime Error,238,False,G2,u000671615,p02599
Compile Error,Time Limit Exceeded,55,False,G6,u007007320,p02599
Time Limit Exceeded,Time Limit Exceeded,463,False,G6,u007007320,p02599
Time Limit Exceeded,Time Limit Exceeded,6430,False,G6,u007007320,p02599
Time Limit Exceeded,Runtime Error,6796,False,G6,u007007320,p02599
Runtime Error,Runtime Error,64,False,G6,u007007320,p02599
Runtime Error,Accepted,118,False,G6,u007007320,p02599
Compile Error,Wrong Answer,44,False,G6,u045408189,p02599
Wrong Answer,Accepted,7328,False,G6,u045408189,p02599
Compile Error,Accepted,29,False,G6,u046820432,p02599
Compile Error,Compile Error,33,False,G6,u052873655,p02599
Compile Error,Accepted,29,False,G6,u052873655,p02599
Compile Error,Wrong Answer,46,False,G6,u060402593,p02599
Wrong Answer,Wrong Answer,363,False,G6,u060402593,p02599
Wrong Answer,Accepted,46,False,G6,u060402593,p02599
Compile Error,Accepted,120,False,G6,u064087840,p02599
Compile Error,Time Limit Exceeded,92,False,G5,u074405647,p02599
Compile Error,Runtime Error,24,False,,u078088174,p02599
Compile Error,Accepted,28,False,G6,u080318287,p02599
Compile Error,Runtime Error,810,False,G6,u086503932,p02599
Runtime Error,Runtime Error,867,False,G6,u086503932,p02599
Runtime Error,Runtime Error,486,False,G6,u086503932,p02599
Runtime Error,Runtime Error,2143,False,G6,u086503932,p02599
Runtime Error,Runtime Error,563,False,G6,u086503932,p02599
Runtime Error,Accepted,587,False,G6,u086503932,p02599
Compile Error,Accepted,35,False,G6,u118225776,p02599
Compile Error,Compile Error,45,False,G6,u123577307,p02599
Compile Error,Time Limit Exceeded,105,False,G6,u123577307,p02599
Compile Error,Wrong Answer,21,False,G6,u126146165,p02599
Wrong Answer,Time Limit Exceeded,138,False,G6,u126146165,p02599
Compile Error,Time Limit Exceeded,23,False,G6,u133356919,p02599
Time Limit Exceeded,Time Limit Exceeded,105,False,G6,u133356919,p02599
Time Limit Exceeded,Accepted,697,False,G6,u133356919,p02599
Compile Error,Time Limit Exceeded,21,False,G6,u134016780,p02599
Time Limit Exceeded,Runtime Error,1088,False,G6,u134016780,p02599
Runtime Error,Accepted,67,False,G6,u134016780,p02599
Compile Error,Accepted,86,False,G6,u136104392,p02599
Compile Error,Accepted,48,False,G6,u138253748,p02599
Compile Error,Time Limit Exceeded,33,False,G6,u140923503,p02599
Time Limit Exceeded,Time Limit Exceeded,172,False,G6,u140923503,p02599
Time Limit Exceeded,Time Limit Exceeded,1430,False,G6,u140923503,p02599
Time Limit Exceeded,Time Limit Exceeded,1651,False,G6,u140923503,p02599
Time Limit Exceeded,Wrong Answer,2090,False,G6,u140923503,p02599
Wrong Answer,Accepted,5075,False,G6,u140923503,p02599
Compile Error,Accepted,86,False,G6,u142717651,p02599
Compile Error,Accepted,727,False,G6,u149999193,p02599
Compile Error,Compile Error,143,False,G6,u170301438,p02599
Compile Error,Compile Error,56,False,G6,u170301438,p02599
Compile Error,Compile Error,150,False,G6,u170301438,p02599
Compile Error,Compile Error,69,False,G6,u170301438,p02599
Compile Error,Compile Error,57,False,G6,u170301438,p02599
Compile Error,Runtime Error,99,False,G6,u170301438,p02599
Compile Error,Runtime Error,90,False,G6,u192903163,p02599
Compile Error,Time Limit Exceeded,26,False,G6,u194908943,p02599
Compile Error,Accepted,84,False,G6,u206133536,p02599
Compile Error,Accepted,16,False,G6,u220309500,p02599
Compile Error,Accepted,103,False,G6,u221901337,p02599
Compile Error,Wrong Answer,41,False,G6,u222293734,p02599
Wrong Answer,Accepted,101,False,G6,u222293734,p02599
Compile Error,Runtime Error,69,False,,u273977888,p02599
Runtime Error,Accepted,97,False,,u273977888,p02599
Compile Error,Runtime Error,15,False,G6,u283229916,p02599
Runtime Error,Compile Error,22,False,G6,u283229916,p02599
Compile Error,Wrong Answer,23,False,G6,u283229916,p02599
Wrong Answer,Compile Error,39,False,G6,u283229916,p02599
Compile Error,Accepted,15,False,G6,u283229916,p02599
Compile Error,Accepted,57,False,G6,u293475947,p02599
Compile Error,Time Limit Exceeded,48,False,G6,u300665398,p02599
Time Limit Exceeded,Accepted,738,False,G6,u300665398,p02599
Compile Error,Accepted,41,False,G6,u322856668,p02599
Compile Error,Compile Error,55,False,G6,u331360010,p02599
Compile Error,Wrong Answer,22,False,G6,u331360010,p02599
Wrong Answer,Wrong Answer,379,False,G6,u331360010,p02599
Wrong Answer,Wrong Answer,161,False,G6,u331360010,p02599
Wrong Answer,Wrong Answer,1032,False,G6,u331360010,p02599
Wrong Answer,Wrong Answer,110,False,G6,u331360010,p02599
Wrong Answer,Wrong Answer,32,False,G6,u331360010,p02599
Wrong Answer,Wrong Answer,282,False,G6,u331360010,p02599
Wrong Answer,Wrong Answer,100,False,G6,u331360010,p02599
Wrong Answer,Compile Error,140,False,G6,u331360010,p02599
Compile Error,Wrong Answer,21,False,G6,u331360010,p02599
Wrong Answer,Wrong Answer,97,False,G6,u331360010,p02599
Wrong Answer,Wrong Answer,101,False,G6,u331360010,p02599
Wrong Answer,Wrong Answer,159,False,G6,u331360010,p02599
Wrong Answer,Wrong Answer,21,False,G6,u331360010,p02599
Wrong Answer,Wrong Answer,199,False,G6,u331360010,p02599
Wrong Answer,Wrong Answer,265,False,G6,u331360010,p02599
Wrong Answer,Wrong Answer,47,False,G6,u331360010,p02599
Wrong Answer,Wrong Answer,160,False,G6,u331360010,p02599
Wrong Answer,Runtime Error,56,False,G6,u331360010,p02599
Runtime Error,Runtime Error,172,False,G6,u331360010,p02599
Runtime Error,Runtime Error,16,False,G6,u331360010,p02599
Runtime Error,Time Limit Exceeded,78,False,G6,u331360010,p02599
Time Limit Exceeded,Time Limit Exceeded,206,False,G6,u331360010,p02599
Time Limit Exceeded,Wrong Answer,6,False,G6,u331360010,p02599
Wrong Answer,Runtime Error,751,False,G6,u331360010,p02599
Runtime Error,Runtime Error,25,False,G6,u331360010,p02599
Runtime Error,Runtime Error,92,False,G6,u331360010,p02599
Runtime Error,Wrong Answer,131,False,G6,u331360010,p02599
Wrong Answer,Wrong Answer,82,False,G6,u331360010,p02599
Wrong Answer,Wrong Answer,371,False,G6,u331360010,p02599
Wrong Answer,Wrong Answer,221,False,G6,u331360010,p02599
Wrong Answer,Runtime Error,343,False,G6,u331360010,p02599
Runtime Error,Wrong Answer,31,False,G6,u331360010,p02599
Wrong Answer,Accepted,166,False,G6,u331360010,p02599
