from_status,to_status,delta_time,prev_invalid,group,user_id,problem_id
Runtime Error,Runtime Error,3064,False,G5,u058742919,p02550
Runtime Error,Wrong Answer,267,False,G3,u061835391,p02550
Runtime Error,Accepted,149,False,G6,u067983636,p02550
Runtime Error,Wrong Answer,3570,False,G4,u070779615,p02550
Wrong Answer,Wrong Answer,71,False,G4,u070779615,p02550
Runtime Error,Accepted,41,False,G6,u085671904,p02550
Runtime Error,Runtime Error,254,False,G5,u088989565,p02550
Runtime Error,Runtime Error,64,False,G4,u089888152,p02550
Runtime Error,Runtime Error,44,False,G4,u089888152,p02550
Runtime Error,Runtime Error,80,False,G4,u089888152,p02550
Runtime Error,Runtime Error,57,False,G4,u089888152,p02550
Runtime Error,Runtime Error,442,False,G6,u093041722,p02550
Runtime Error,Wrong Answer,438,False,G6,u093041722,p02550
Runtime Error,Wrong Answer,139,False,G5,u095094246,p02550
Wrong Answer,Wrong Answer,86,False,G5,u095094246,p02550
Wrong Answer,Wrong Answer,254,False,G5,u095094246,p02550
Wrong Answer,Wrong Answer,1759,False,G5,u095094246,p02550
Wrong Answer,Wrong Answer,203,False,G5,u095094246,p02550
Wrong Answer,Wrong Answer,889,False,G5,u095094246,p02550
Wrong Answer,Accepted,23,False,G5,u095094246,p02550
Runtime Error,Accepted,81,False,G6,u096635831,p02550
Runtime Error,Runtime Error,52,False,G6,u098012509,p02550
Runtime Error,Accepted,91,False,G6,u098012509,p02550
Runtime Error,Runtime Error,489,False,G6,u101008354,p02550
Runtime Error,Accepted,710,False,G6,u101008354,p02550
Runtime Error,Accepted,147,False,G6,u102941345,p02550
Runtime Error,Accepted,91,False,G6,u104057163,p02550
Runtime Error,Wrong Answer,102,False,G4,u106118504,p02550
Wrong Answer,Wrong Answer,194,False,G4,u106118504,p02550
Wrong Answer,Wrong Answer,153,False,G4,u106118504,p02550
Wrong Answer,Wrong Answer,41,False,G4,u106118504,p02550
Runtime Error,Accepted,285,False,G5,u106829121,p02550
Runtime Error,Runtime Error,2596,False,G6,u106964380,p02550
Runtime Error,Runtime Error,654,False,G6,u106964380,p02550
Runtime Error,Wrong Answer,20717,False,G6,u107186105,p02550
Wrong Answer,Wrong Answer,314,False,G6,u107186105,p02550
Wrong Answer,Accepted,131,False,G6,u107186105,p02550
Runtime Error,Accepted,185,False,G6,u107639613,p02550
Runtime Error,Runtime Error,4106,False,G5,u108154458,p02550
Runtime Error,Runtime Error,115,False,G4,u121243942,p02550
Runtime Error,Runtime Error,72,False,G4,u121243942,p02550
Runtime Error,Time Limit Exceeded,2542,False,G4,u121243942,p02550
Time Limit Exceeded,Wrong Answer,3255,False,G4,u121243942,p02550
Runtime Error,Wrong Answer,231,False,G6,u121922047,p02550
Wrong Answer,Wrong Answer,332,False,G6,u121922047,p02550
Wrong Answer,Accepted,892,False,G6,u121922047,p02550
Runtime Error,Runtime Error,45,False,G2,u122956188,p02550
Runtime Error,Compile Error,93,False,G2,u122956188,p02550
Compile Error,Runtime Error,38,False,G2,u122956188,p02550
Runtime Error,Runtime Error,111,False,G2,u122956188,p02550
Runtime Error,Compile Error,54,False,G2,u122956188,p02550
Compile Error,Runtime Error,29,False,G2,u122956188,p02550
Runtime Error,Runtime Error,236,False,G2,u123726279,p02550
Runtime Error,Runtime Error,277,False,G2,u123726279,p02550
Runtime Error,Time Limit Exceeded,1045,False,G2,u123726279,p02550
Time Limit Exceeded,Compile Error,224,False,G2,u123726279,p02550
Compile Error,Runtime Error,423,False,G2,u123726279,p02550
Runtime Error,Time Limit Exceeded,30497,False,G2,u123726279,p02550
Time Limit Exceeded,Time Limit Exceeded,285,False,G2,u123726279,p02550
Runtime Error,Accepted,2258,False,G6,u124498235,p02550
Runtime Error,Accepted,149,False,G6,u127030911,p02550
Runtime Error,Accepted,119,False,G6,u127473726,p02550
Runtime Error,Accepted,968,False,G5,u127981515,p02550
Runtime Error,Accepted,394,False,G5,u130813824,p02550
Runtime Error,Runtime Error,167,False,G6,u133936772,p02550
Runtime Error,Runtime Error,76,False,G6,u133936772,p02550
Runtime Error,Runtime Error,113,False,G6,u133936772,p02550
Runtime Error,Runtime Error,140,False,G6,u133936772,p02550
Runtime Error,Runtime Error,136,False,G6,u133936772,p02550
Runtime Error,Wrong Answer,1210,False,G6,u133936772,p02550
Wrong Answer,Accepted,46,False,G6,u133936772,p02550
Runtime Error,Wrong Answer,186,False,G5,u135749130,p02550
Runtime Error,Runtime Error,38,False,G6,u136342563,p02550
Runtime Error,Runtime Error,56,False,G6,u136342563,p02550
Runtime Error,Runtime Error,14,False,G6,u136342563,p02550
Runtime Error,Runtime Error,55,False,G6,u136342563,p02550
Runtime Error,Runtime Error,111,False,G6,u136342563,p02550
Runtime Error,Accepted,345,False,G6,u136342563,p02550
Runtime Error,Runtime Error,53,False,G6,u136378781,p02550
Runtime Error,Accepted,659,False,G6,u136378781,p02550
Runtime Error,Runtime Error,53,False,G5,u137542041,p02550
Runtime Error,Accepted,159,False,G5,u137542041,p02550
Runtime Error,Runtime Error,380,False,G6,u140923503,p02550
Runtime Error,Accepted,131,False,G6,u140923503,p02550
Runtime Error,Runtime Error,36,False,G3,u143361448,p02550
Runtime Error,Runtime Error,1704,False,G3,u143361448,p02550
Runtime Error,Runtime Error,1163,False,G3,u143361448,p02550
Runtime Error,Runtime Error,102,False,G6,u145123922,p02550
Runtime Error,Wrong Answer,88,False,G6,u145123922,p02550
Wrong Answer,Wrong Answer,154,False,G6,u145123922,p02550
Wrong Answer,Accepted,595,False,G6,u145123922,p02550
Runtime Error,Time Limit Exceeded,489,False,G5,u152638361,p02550
Time Limit Exceeded,Accepted,238,False,G5,u152638361,p02550
Runtime Error,Accepted,82,False,G6,u154574371,p02550
Runtime Error,Runtime Error,330,False,G6,u154756110,p02550
Runtime Error,Runtime Error,42,False,G6,u154756110,p02550
Runtime Error,Runtime Error,103,False,G6,u154756110,p02550
Runtime Error,Accepted,132,False,G6,u154756110,p02550
Runtime Error,Runtime Error,13,False,G5,u156815136,p02550
Runtime Error,Runtime Error,72,False,G5,u156815136,p02550
Runtime Error,Runtime Error,320,False,G5,u156815136,p02550
Runtime Error,Runtime Error,74,False,G5,u156815136,p02550
Runtime Error,Runtime Error,270,False,G5,u156815136,p02550
Runtime Error,Accepted,23,False,G5,u156815136,p02550
Runtime Error,Runtime Error,488,False,G6,u158422204,p02550
Runtime Error,Runtime Error,195,False,G6,u158422204,p02550
Runtime Error,Runtime Error,105,False,G6,u158422204,p02550
Runtime Error,Accepted,294,False,G6,u158422204,p02550
Runtime Error,Wrong Answer,108,False,G5,u160204399,p02550
Wrong Answer,Accepted,122,False,G5,u160204399,p02550
Runtime Error,Runtime Error,368,False,G5,u160218791,p02550
Runtime Error,Accepted,468,False,G5,u160218791,p02550
Runtime Error,Accepted,249,False,G5,u160347785,p02550
Runtime Error,Accepted,128,False,G5,u168416324,p02550
Runtime Error,Accepted,372,False,G6,u170201762,p02550
Runtime Error,Accepted,100,False,G6,u179169725,p02550
Runtime Error,Runtime Error,374,False,G6,u179376941,p02550
Runtime Error,Accepted,502,False,G6,u179376941,p02550
Runtime Error,Accepted,92,False,G6,u179970156,p02550
Runtime Error,Accepted,123,False,G5,u185967517,p02550
Runtime Error,Runtime Error,65,False,G5,u187489367,p02550
Runtime Error,Runtime Error,100,False,G5,u187489367,p02550
Runtime Error,Wrong Answer,4065,False,G5,u187489367,p02550
Wrong Answer,Accepted,63,False,G5,u187489367,p02550
Runtime Error,Accepted,114,False,G6,u190178474,p02550
Runtime Error,Accepted,131,False,G6,u190761897,p02550
Runtime Error,Runtime Error,57,False,G5,u193927973,p02550
Runtime Error,Accepted,82,False,G5,u193927973,p02550
Runtime Error,Runtime Error,94,False,G6,u197588574,p02550
Runtime Error,Runtime Error,39,False,G6,u197588574,p02550
Runtime Error,Runtime Error,1034,False,G6,u197588574,p02550
Runtime Error,Runtime Error,326,False,G6,u197588574,p02550
Runtime Error,Compile Error,4978,False,G6,u197588574,p02550
Compile Error,Compile Error,30,False,G6,u197588574,p02550
Compile Error,Runtime Error,26,False,G6,u197588574,p02550
Runtime Error,Runtime Error,2372,False,G6,u197588574,p02550
Runtime Error,Runtime Error,94,False,G6,u197588574,p02550
Runtime Error,Accepted,64,False,G6,u197588574,p02550
Runtime Error,Runtime Error,24,False,G6,u202560873,p02550
Runtime Error,Runtime Error,37,False,G6,u202560873,p02550
Runtime Error,Runtime Error,30,False,G6,u202560873,p02550
Runtime Error,Wrong Answer,474,False,G6,u202560873,p02550
Wrong Answer,Runtime Error,3713,False,G6,u202560873,p02550
Runtime Error,Runtime Error,2865,False,G6,u202560873,p02550
Runtime Error,Runtime Error,769,False,G6,u202560873,p02550
Runtime Error,Runtime Error,35,False,G6,u202560873,p02550
Runtime Error,Accepted,247,False,G6,u202560873,p02550
Runtime Error,Wrong Answer,210,False,G5,u207363774,p02550
Wrong Answer,Wrong Answer,77,False,G5,u207363774,p02550
Wrong Answer,Accepted,300,False,G5,u207363774,p02550
Runtime Error,Runtime Error,156,False,G5,u208394995,p02550
Runtime Error,Runtime Error,297,False,G5,u208394995,p02550
Runtime Error,Wrong Answer,155,False,G6,u213317118,p02550
Wrong Answer,Wrong Answer,131,False,G6,u213317118,p02550
Wrong Answer,Wrong Answer,133,False,G6,u213317118,p02550
Wrong Answer,Wrong Answer,128,False,G6,u213317118,p02550
Wrong Answer,Accepted,141,False,G6,u213317118,p02550
Runtime Error,Runtime Error,93,False,G5,u221272125,p02550
Runtime Error,Time Limit Exceeded,165,False,G5,u221272125,p02550
Time Limit Exceeded,Wrong Answer,55,False,G5,u221272125,p02550
Wrong Answer,Wrong Answer,77,False,G5,u221272125,p02550
Wrong Answer,Accepted,39,False,G5,u221272125,p02550
Runtime Error,Runtime Error,60,False,G5,u221391729,p02550
Runtime Error,Runtime Error,406,False,G5,u221391729,p02550
Runtime Error,Runtime Error,176,False,G5,u221391729,p02550
Runtime Error,Wrong Answer,153,False,G5,u221391729,p02550
Runtime Error,Accepted,379,False,G6,u226313404,p02550
Runtime Error,Runtime Error,6768,False,G5,u226449576,p02550
Runtime Error,Runtime Error,66,False,G5,u226449576,p02550
Runtime Error,Runtime Error,319,False,G5,u226449576,p02550
Runtime Error,Runtime Error,112,False,G5,u226449576,p02550
Runtime Error,Runtime Error,113,False,G5,u226449576,p02550
Runtime Error,Runtime Error,381,False,G5,u226449576,p02550
Runtime Error,Runtime Error,290,False,G5,u226449576,p02550
Runtime Error,Accepted,736,False,G5,u226449576,p02550
Runtime Error,Accepted,336,False,G6,u229654503,p02550
Runtime Error,Accepted,145,False,G5,u232873434,p02550
Runtime Error,Runtime Error,230,False,G6,u236433947,p02550
Runtime Error,Accepted,270,False,G6,u236433947,p02550
Runtime Error,Runtime Error,49,False,G6,u237390401,p02550
Runtime Error,Runtime Error,210,False,G6,u237390401,p02550
Runtime Error,Accepted,362,False,G6,u237390401,p02550
Runtime Error,Runtime Error,200,False,G6,u238786149,p02550
Runtime Error,Accepted,62,False,G6,u238786149,p02550
Runtime Error,Accepted,2730,False,G6,u239528020,p02550
Runtime Error,Accepted,4429,False,G5,u240708118,p02550
Runtime Error,Runtime Error,19567,False,G5,u242580186,p02550
Runtime Error,Runtime Error,27,False,G5,u242580186,p02550
Runtime Error,Runtime Error,8401,False,G5,u242580186,p02550
Runtime Error,Runtime Error,64,False,G5,u242580186,p02550
Runtime Error,Runtime Error,49,False,G5,u242580186,p02550
Runtime Error,Runtime Error,359,False,G5,u242580186,p02550
Runtime Error,Runtime Error,3161,False,G5,u242580186,p02550
Runtime Error,Accepted,165,False,G6,u253759478,p02550
Runtime Error,Accepted,24,False,G6,u257304866,p02550
Runtime Error,Runtime Error,181,False,G6,u257571179,p02550
Runtime Error,Accepted,179,False,G6,u257571179,p02550
Runtime Error,Runtime Error,329,False,G4,u260502755,p02550
Runtime Error,Accepted,62,False,G6,u266874640,p02550
Runtime Error,Runtime Error,83,False,G5,u267222408,p02550
Runtime Error,Accepted,185,False,G6,u267552846,p02550
Runtime Error,Runtime Error,170,False,G5,u271210469,p02550
Runtime Error,Runtime Error,426,False,G5,u271210469,p02550
Runtime Error,Runtime Error,235,False,G5,u271210469,p02550
Runtime Error,Accepted,102,False,G5,u271210469,p02550
Runtime Error,Accepted,550,False,G6,u273816974,p02550
Runtime Error,Runtime Error,516,False,G5,u276322776,p02550
Runtime Error,Runtime Error,126,False,G6,u278057806,p02550
Runtime Error,Accepted,81,False,G6,u278057806,p02550
Runtime Error,Accepted,368,False,G6,u279317023,p02550
Runtime Error,Accepted,175,False,G6,u280175105,p02550
Runtime Error,Wrong Answer,40,False,G5,u288430479,p02550
Wrong Answer,Wrong Answer,534,False,G5,u288430479,p02550
Wrong Answer,Runtime Error,370,False,G5,u288430479,p02550
Runtime Error,Runtime Error,52,False,G5,u288430479,p02550
Runtime Error,Wrong Answer,101,False,G5,u288430479,p02550
Wrong Answer,Accepted,192,False,G5,u288430479,p02550
Runtime Error,Runtime Error,11,False,G2,u288561127,p02550
Runtime Error,Runtime Error,377,False,G2,u288561127,p02550
Runtime Error,Runtime Error,10,False,G2,u288561127,p02550
Runtime Error,Runtime Error,95,False,G2,u288561127,p02550
Runtime Error,Runtime Error,10,False,G2,u288561127,p02550
Runtime Error,Runtime Error,89,False,G2,u288561127,p02550
Runtime Error,Runtime Error,161,False,G5,u290187182,p02550
Runtime Error,Runtime Error,67,False,G5,u290187182,p02550
Runtime Error,Runtime Error,72,False,G5,u290187182,p02550
Runtime Error,Runtime Error,416,False,G5,u290886932,p02550
Runtime Error,Wrong Answer,73,False,G6,u292043617,p02550
Wrong Answer,Time Limit Exceeded,735,False,G6,u292043617,p02550
Time Limit Exceeded,Time Limit Exceeded,701,False,G6,u292043617,p02550
Time Limit Exceeded,Time Limit Exceeded,86,False,G6,u292043617,p02550
Time Limit Exceeded,Time Limit Exceeded,73,False,G6,u292043617,p02550
Time Limit Exceeded,Accepted,30,False,G6,u292043617,p02550
Runtime Error,Runtime Error,109,False,G6,u297767059,p02550
Runtime Error,Runtime Error,64,False,G6,u297767059,p02550
Runtime Error,Runtime Error,65,False,G6,u297767059,p02550
Runtime Error,Accepted,355,False,G6,u297767059,p02550
Runtime Error,Accepted,129,False,G5,u298768617,p02550
Runtime Error,Accepted,517,False,G6,u303964289,p02550
Runtime Error,Runtime Error,80,False,G6,u305824645,p02550
Runtime Error,Runtime Error,261,False,G6,u305824645,p02550
Runtime Error,Wrong Answer,124,False,G6,u305824645,p02550
Wrong Answer,Accepted,223,False,G6,u305824645,p02550
Runtime Error,Runtime Error,279,False,,u306693261,p02550
Runtime Error,Wrong Answer,278,False,,u306693261,p02550
Runtime Error,Time Limit Exceeded,1251,False,G2,u310679274,p02550
Runtime Error,Wrong Answer,2784,False,G6,u315083770,p02550
Wrong Answer,Wrong Answer,241,False,G6,u315083770,p02550
Runtime Error,Wrong Answer,110,False,G6,u315475695,p02550
Wrong Answer,Accepted,478,False,G6,u315475695,p02550
Runtime Error,Runtime Error,816,False,G6,u317715099,p02550
Runtime Error,Wrong Answer,484,False,G6,u317715099,p02550
Wrong Answer,Wrong Answer,526,False,G6,u317715099,p02550
Wrong Answer,Accepted,475,False,G6,u317715099,p02550
Runtime Error,Runtime Error,147,False,G6,u321761416,p02550
Runtime Error,Accepted,125,False,G6,u321761416,p02550
Runtime Error,Runtime Error,35,False,G5,u323051878,p02550
Runtime Error,Runtime Error,66,False,G5,u323531048,p02550
Runtime Error,Runtime Error,108,False,G5,u323531048,p02550
Runtime Error,Runtime Error,84,False,G5,u323531048,p02550
Runtime Error,Compile Error,224,False,G5,u323531048,p02550
Compile Error,Compile Error,25,False,G5,u323531048,p02550
Compile Error,Wrong Answer,27,False,G5,u323531048,p02550
Wrong Answer,Runtime Error,112,False,G5,u323531048,p02550
Runtime Error,Runtime Error,748,False,G5,u323531048,p02550
Runtime Error,Runtime Error,237,False,G5,u323531048,p02550
Runtime Error,Compile Error,81,False,G5,u323531048,p02550
Compile Error,Runtime Error,18,False,G5,u323531048,p02550
Runtime Error,Runtime Error,169,False,G5,u323531048,p02550
Runtime Error,Runtime Error,52,False,G5,u323531048,p02550
Runtime Error,Runtime Error,192,False,G5,u323531048,p02550
Runtime Error,Runtime Error,33,False,G5,u323531048,p02550
Runtime Error,Runtime Error,35,False,G5,u323531048,p02550
Runtime Error,Time Limit Exceeded,5014,False,G5,u325282913,p02550
Time Limit Exceeded,Runtime Error,78,False,G5,u325282913,p02550
Runtime Error,Runtime Error,1102,False,G5,u325282913,p02550
Runtime Error,Runtime Error,33,False,G5,u325282913,p02550
Runtime Error,Runtime Error,151,False,G5,u325282913,p02550
Runtime Error,Wrong Answer,282,False,G5,u325282913,p02550
Wrong Answer,Wrong Answer,641,False,G5,u325282913,p02550
Wrong Answer,Wrong Answer,445,False,G5,u325282913,p02550
Wrong Answer,Runtime Error,9347,False,G5,u325282913,p02550
Runtime Error,Wrong Answer,25,False,G5,u325282913,p02550
Wrong Answer,Wrong Answer,39,False,G5,u325282913,p02550
Wrong Answer,Wrong Answer,167,False,G5,u325282913,p02550
Wrong Answer,Wrong Answer,859,False,G5,u325282913,p02550
Wrong Answer,Accepted,195,False,G5,u325282913,p02550
Runtime Error,Runtime Error,318,False,G6,u327466606,p02550
Runtime Error,Accepted,198,False,G6,u327466606,p02550
Runtime Error,Accepted,90,False,G6,u328811800,p02550
Runtime Error,Time Limit Exceeded,96,False,G6,u328858746,p02550
Time Limit Exceeded,Accepted,307,False,G6,u328858746,p02550
Runtime Error,Accepted,487,False,G6,u331948661,p02550
Runtime Error,Accepted,381,False,G6,u338639949,p02550
Runtime Error,Runtime Error,236,False,G2,u343321735,p02550
Runtime Error,Runtime Error,90,False,G2,u343321735,p02550
Runtime Error,Compile Error,178,False,G2,u343321735,p02550
Compile Error,Runtime Error,82,False,G2,u343321735,p02550
Runtime Error,Accepted,2834,False,G5,u344655022,p02550
Runtime Error,Accepted,131,False,G6,u350072791,p02550
Runtime Error,Wrong Answer,12277,False,G4,u350491208,p02550
Wrong Answer,Wrong Answer,6477,False,G4,u350491208,p02550
Wrong Answer,Wrong Answer,1192,False,G4,u350491208,p02550
Wrong Answer,Runtime Error,574,False,G4,u350491208,p02550
Runtime Error,Wrong Answer,291,False,G6,u352040995,p02550
Wrong Answer,Wrong Answer,61,False,G6,u352040995,p02550
Wrong Answer,Runtime Error,109,False,G6,u352040995,p02550
Runtime Error,Accepted,36,False,G6,u352600849,p02550
Runtime Error,Accepted,404,False,G5,u354326404,p02550
Runtime Error,Runtime Error,169,False,G5,u356567743,p02550
Runtime Error,Wrong Answer,614,False,G5,u356567743,p02550
Wrong Answer,Accepted,211,False,G5,u356567743,p02550
Runtime Error,Runtime Error,79,False,G5,u359358631,p02550
Runtime Error,Wrong Answer,215,False,G5,u359358631,p02550
Wrong Answer,Accepted,125,False,G5,u359358631,p02550
Runtime Error,Runtime Error,200,False,G6,u360564214,p02550
Runtime Error,Wrong Answer,110,False,G6,u360564214,p02550
Wrong Answer,Wrong Answer,127,False,G6,u360564214,p02550
Wrong Answer,Wrong Answer,19467,False,G6,u360564214,p02550
Wrong Answer,Wrong Answer,215,False,G6,u360564214,p02550
Wrong Answer,Runtime Error,538,False,G6,u360564214,p02550
Runtime Error,Runtime Error,6890,False,G6,u360564214,p02550
Runtime Error,Wrong Answer,1131,False,G6,u360564214,p02550
Runtime Error,Accepted,563,False,G5,u360574092,p02550
Runtime Error,Runtime Error,17691,False,G6,u361726856,p02550
Runtime Error,Wrong Answer,166,False,G5,u362444129,p02550
Wrong Answer,Wrong Answer,1017,False,G5,u362444129,p02550
Runtime Error,Runtime Error,212,False,G5,u368324062,p02550
Runtime Error,Runtime Error,507,False,G5,u368324062,p02550
Runtime Error,Wrong Answer,1013,False,G5,u368324062,p02550
Wrong Answer,Wrong Answer,284,False,G5,u368324062,p02550
Runtime Error,Runtime Error,767,False,G5,u369133448,p02550
Runtime Error,Runtime Error,217,False,G5,u369133448,p02550
Runtime Error,Accepted,148,False,G5,u369133448,p02550
Runtime Error,Runtime Error,469,False,G6,u371409687,p02550
Runtime Error,Wrong Answer,68,False,G6,u371409687,p02550
Wrong Answer,Runtime Error,567,False,G6,u371409687,p02550
Runtime Error,Wrong Answer,133,False,G6,u371409687,p02550
Wrong Answer,Runtime Error,514,False,G6,u371409687,p02550
Runtime Error,Runtime Error,2052,False,G5,u372601756,p02550
Runtime Error,Accepted,501,False,G5,u372601756,p02550
Runtime Error,Wrong Answer,282,False,G6,u374051158,p02550
Wrong Answer,Wrong Answer,126,False,G6,u374051158,p02550
Runtime Error,Wrong Answer,288,False,G6,u374512062,p02550
Wrong Answer,Wrong Answer,102,False,G6,u374512062,p02550
Wrong Answer,Wrong Answer,43,False,G6,u374512062,p02550
Wrong Answer,Compile Error,17,False,G6,u374512062,p02550
Compile Error,Compile Error,19,False,G6,u374512062,p02550
Compile Error,Accepted,22,False,G6,u374512062,p02550
Runtime Error,Accepted,197,False,G5,u383408159,p02550
Runtime Error,Runtime Error,88,False,G5,u383894162,p02550
Runtime Error,Runtime Error,334,False,G5,u383894162,p02550
Runtime Error,Wrong Answer,371,False,G5,u383894162,p02550
Wrong Answer,Runtime Error,49,False,G5,u383894162,p02550
Runtime Error,Runtime Error,35,False,G5,u383894162,p02550
Runtime Error,Runtime Error,146,False,G5,u383894162,p02550
Runtime Error,Runtime Error,118,False,G5,u383894162,p02550
Runtime Error,Runtime Error,30,False,G5,u384112748,p02550
Runtime Error,Runtime Error,112,False,G5,u384112748,p02550
Runtime Error,Runtime Error,210,False,G5,u384112748,p02550
Runtime Error,Runtime Error,1352,False,G5,u384112748,p02550
Runtime Error,Compile Error,47,False,G5,u384112748,p02550
Compile Error,Runtime Error,60,False,G5,u384112748,p02550
Runtime Error,Compile Error,142,False,G5,u384112748,p02550
Compile Error,Runtime Error,28,False,G5,u384112748,p02550
Runtime Error,Runtime Error,34,False,G5,u384112748,p02550
Runtime Error,Runtime Error,44,False,G5,u384112748,p02550
Runtime Error,Runtime Error,374,False,G5,u384112748,p02550
Runtime Error,Runtime Error,561,False,G5,u384112748,p02550
Runtime Error,Runtime Error,95,False,G5,u384112748,p02550
Runtime Error,Runtime Error,712,False,G6,u392655790,p02550
Runtime Error,Runtime Error,359,False,G6,u392655790,p02550
Runtime Error,Accepted,139,False,G6,u392655790,p02550
Runtime Error,Runtime Error,61,False,G4,u392973556,p02550
Runtime Error,Runtime Error,824,False,G6,u394634573,p02550
Runtime Error,Runtime Error,344,False,G6,u394634573,p02550
Runtime Error,Runtime Error,297,False,G6,u394634573,p02550
