from_status,to_status,delta_time,prev_invalid,group,user_id,problem_id
Compile Error,Time Limit Exceeded,35,False,G5,u374180104,p02550
Compile Error,Accepted,29,False,G6,u377233169,p02550
Compile Error,Runtime Error,67,False,G5,u378968614,p02550
Compile Error,Runtime Error,25,False,G6,u489302942,p02550
Runtime Error,Wrong Answer,878,False,G6,u489302942,p02550
Compile Error,Wrong Answer,66,False,G5,u509772485,p02550
Compile Error,Wrong Answer,26,False,G3,u513937696,p02550
Compile Error,Wrong Answer,36,False,G5,u524596155,p02550
Wrong Answer,Accepted,206,False,G5,u524596155,p02550
Compile Error,Runtime Error,323,False,G2,u555253039,p02550
Runtime Error,Runtime Error,705,False,G2,u555253039,p02550
Runtime Error,Wrong Answer,1725,False,G2,u555253039,p02550
Compile Error,Runtime Error,31,False,G4,u587100042,p02550
Compile Error,Compile Error,47,False,G3,u611352896,p02550
Compile Error,Accepted,15,False,,u613027607,p02550
Compile Error,Wrong Answer,11,False,G6,u642657797,p02550
Wrong Answer,Wrong Answer,171,False,G6,u642657797,p02550
Wrong Answer,Wrong Answer,66,False,G6,u642657797,p02550
Wrong Answer,Wrong Answer,67,False,G6,u642657797,p02550
Wrong Answer,Wrong Answer,458,False,G6,u642657797,p02550
Wrong Answer,Wrong Answer,127,False,G6,u642657797,p02550
Wrong Answer,Accepted,927,False,G6,u642657797,p02550
Compile Error,Accepted,52,False,G6,u702496216,p02550
Compile Error,Accepted,140,False,G6,u761475553,p02550
Compile Error,Wrong Answer,59,False,G1,u763182907,p02550
Wrong Answer,Wrong Answer,200,False,G1,u763182907,p02550
Wrong Answer,Wrong Answer,259,False,G1,u763182907,p02550
Wrong Answer,Wrong Answer,265,False,G1,u763182907,p02550
Wrong Answer,Wrong Answer,197,False,G1,u763182907,p02550
Compile Error,Wrong Answer,43,False,G5,u818476133,p02550
Wrong Answer,Accepted,1002,False,G5,u818476133,p02550
Compile Error,Runtime Error,23,False,G2,u818967913,p02550
Runtime Error,Runtime Error,85,False,G2,u818967913,p02550
Runtime Error,Runtime Error,172,False,G2,u818967913,p02550
Runtime Error,Runtime Error,172,False,G2,u818967913,p02550
Runtime Error,Runtime Error,86,False,G2,u818967913,p02550
Runtime Error,Runtime Error,107,False,G2,u818967913,p02550
Runtime Error,Runtime Error,44,False,G2,u818967913,p02550
Runtime Error,Runtime Error,40,False,G2,u818967913,p02550
Runtime Error,Runtime Error,97,False,G2,u818967913,p02550
Runtime Error,Compile Error,100,False,G2,u818967913,p02550
Compile Error,Compile Error,21,False,G2,u818967913,p02550
Compile Error,Runtime Error,52,False,G2,u818967913,p02550
Runtime Error,Runtime Error,128,False,G2,u818967913,p02550
Compile Error,Time Limit Exceeded,43,False,G5,u837133095,p02550
Time Limit Exceeded,Accepted,62024,False,G5,u837133095,p02550
Compile Error,Accepted,67,False,G6,u848654988,p02550
Compile Error,Time Limit Exceeded,49,False,G3,u886147722,p02550
Time Limit Exceeded,Time Limit Exceeded,679,False,G3,u886147722,p02550
Time Limit Exceeded,Time Limit Exceeded,336,False,G3,u886147722,p02550
Compile Error,Runtime Error,209,False,G3,u905397956,p02550
Runtime Error,Compile Error,235,False,G3,u905397956,p02550
Compile Error,Runtime Error,91,False,G3,u905397956,p02550
Compile Error,Wrong Answer,19,False,G3,u945340098,p02550
Wrong Answer,Wrong Answer,58,False,G3,u945340098,p02550
Wrong Answer,Wrong Answer,72,False,G3,u945340098,p02550
Compile Error,Runtime Error,49,False,G2,u947662393,p02550
Compile Error,Compile Error,249,False,G6,u961814767,p02550
Compile Error,Compile Error,418,False,G6,u961814767,p02550
Compile Error,Compile Error,46,False,G6,u961814767,p02550
Compile Error,Compile Error,112,False,G6,u961814767,p02550
Compile Error,Compile Error,31,False,G6,u961814767,p02550
Compile Error,Wrong Answer,148,False,G6,u961814767,p02550
Wrong Answer,Runtime Error,62,False,G6,u961814767,p02550
Runtime Error,Runtime Error,346,False,G6,u961814767,p02550
Runtime Error,Accepted,93,False,G6,u961814767,p02550
Compile Error,Accepted,2010,False,G6,u986620720,p02550
Compile Error,Compile Error,160,False,G6,u014847113,p02556
Compile Error,Accepted,56,False,G6,u014847113,p02556
Compile Error,Accepted,110,False,G5,u044537249,p02556
Compile Error,Wrong Answer,41,False,G4,u057617112,p02556
Wrong Answer,Wrong Answer,51,False,G4,u057617112,p02556
Compile Error,Accepted,573,False,G6,u065599736,p02556
Compile Error,Wrong Answer,207,False,,u090112012,p02556
Wrong Answer,Wrong Answer,504,False,,u090112012,p02556
Wrong Answer,Wrong Answer,685,False,,u090112012,p02556
Wrong Answer,Wrong Answer,30,False,,u090112012,p02556
Wrong Answer,Wrong Answer,56,False,,u090112012,p02556
Wrong Answer,Wrong Answer,122,False,,u090112012,p02556
Compile Error,Compile Error,75,False,G3,u098486678,p02556
Compile Error,Compile Error,69,False,G3,u098486678,p02556
Compile Error,Wrong Answer,74,False,G3,u098486678,p02556
Compile Error,Runtime Error,45,False,G6,u105005412,p02556
Runtime Error,Accepted,53,False,G6,u105005412,p02556
Compile Error,Time Limit Exceeded,29,False,G2,u108976315,p02556
Compile Error,Wrong Answer,62,False,G5,u114417109,p02556
Compile Error,Accepted,30,False,G6,u120727594,p02556
Compile Error,Compile Error,82,False,G3,u143361448,p02556
Compile Error,Compile Error,47,False,G3,u143361448,p02556
Compile Error,Wrong Answer,30,False,G3,u143361448,p02556
Wrong Answer,Wrong Answer,128,False,G3,u143361448,p02556
Wrong Answer,Wrong Answer,547,False,G3,u143361448,p02556
Wrong Answer,Time Limit Exceeded,177,False,G3,u143361448,p02556
Time Limit Exceeded,Wrong Answer,73,False,G3,u143361448,p02556
Wrong Answer,Wrong Answer,49,False,G3,u143361448,p02556
Wrong Answer,Wrong Answer,44,False,G3,u143361448,p02556
Wrong Answer,Wrong Answer,2103,False,G3,u143361448,p02556
Wrong Answer,Wrong Answer,113,False,G3,u143361448,p02556
Wrong Answer,Wrong Answer,82,False,G3,u143361448,p02556
Compile Error,Wrong Answer,225,False,G3,u143457973,p02556
Wrong Answer,Wrong Answer,155,False,G3,u143457973,p02556
Wrong Answer,Wrong Answer,63,False,G3,u143457973,p02556
Wrong Answer,Wrong Answer,1153,False,G3,u143457973,p02556
Wrong Answer,Wrong Answer,170,False,G3,u143457973,p02556
Wrong Answer,Wrong Answer,44,False,G3,u143457973,p02556
Wrong Answer,Wrong Answer,1988,False,G3,u143457973,p02556
Wrong Answer,Wrong Answer,610,False,G3,u143457973,p02556
Compile Error,Compile Error,61,False,G6,u170301438,p02556
Compile Error,Compile Error,61,False,G6,u170301438,p02556
Compile Error,Compile Error,37,False,G6,u170301438,p02556
Compile Error,Runtime Error,69,False,G6,u170301438,p02556
Runtime Error,Wrong Answer,278,False,G6,u170301438,p02556
Wrong Answer,Runtime Error,478,False,G6,u170301438,p02556
Runtime Error,Runtime Error,160,False,G6,u170301438,p02556
Runtime Error,Wrong Answer,388,False,G6,u170301438,p02556
Compile Error,Compile Error,32,False,G3,u198319923,p02556
Compile Error,Compile Error,73,False,G3,u198319923,p02556
Compile Error,Wrong Answer,70,False,G3,u198319923,p02556
Compile Error,Accepted,54,False,G6,u221462115,p02556
Compile Error,Accepted,41,False,,u229330432,p02556
Compile Error,Accepted,64,False,G5,u230525751,p02556
Compile Error,Wrong Answer,34,False,G6,u254886300,p02556
Wrong Answer,Wrong Answer,35,False,G6,u254886300,p02556
Wrong Answer,Accepted,359,False,G6,u254886300,p02556
Compile Error,Wrong Answer,37,False,G5,u269920578,p02556
Wrong Answer,Wrong Answer,196,False,G5,u269920578,p02556
Wrong Answer,Time Limit Exceeded,256,False,G5,u269920578,p02556
Time Limit Exceeded,Wrong Answer,121,False,G5,u269920578,p02556
Wrong Answer,Wrong Answer,82,False,G5,u269920578,p02556
Compile Error,Accepted,32,False,G6,u315093618,p02556
Compile Error,Wrong Answer,36,False,G6,u318042557,p02556
Wrong Answer,Accepted,1157,False,G6,u318042557,p02556
Compile Error,Accepted,44,False,G6,u324669236,p02556
Compile Error,Accepted,49,False,G6,u329902718,p02556
Compile Error,Wrong Answer,119,False,G3,u338518832,p02556
Wrong Answer,Time Limit Exceeded,925,False,G3,u338518832,p02556
Compile Error,Compile Error,74,False,,u348026128,p02556
Compile Error,Compile Error,50,False,,u348026128,p02556
Compile Error,Compile Error,2619,False,,u348026128,p02556
Compile Error,Compile Error,77,False,,u348026128,p02556
Compile Error,Compile Error,143,False,,u348026128,p02556
Compile Error,Wrong Answer,79,False,,u348026128,p02556
Wrong Answer,Accepted,57,False,,u348026128,p02556
Compile Error,Wrong Answer,18,False,,u356412982,p02556
Wrong Answer,Wrong Answer,813,False,,u356412982,p02556
Wrong Answer,Wrong Answer,91,False,,u356412982,p02556
Wrong Answer,Wrong Answer,129,False,,u356412982,p02556
Compile Error,Time Limit Exceeded,1703,False,G2,u358462889,p02556
Compile Error,Wrong Answer,63,False,G5,u369922103,p02556
Compile Error,Wrong Answer,84,False,G6,u374444191,p02556
Wrong Answer,Wrong Answer,385,False,G6,u374444191,p02556
Compile Error,Accepted,25,False,G6,u378945900,p02556
Compile Error,Wrong Answer,198,False,G5,u443780697,p02556
Wrong Answer,Wrong Answer,148,False,G5,u443780697,p02556
Wrong Answer,Wrong Answer,76,False,G5,u443780697,p02556
Wrong Answer,Accepted,241,False,G5,u443780697,p02556
Compile Error,Accepted,23,False,G6,u449922162,p02556
Compile Error,Accepted,28,False,G6,u452505906,p02556
Compile Error,Compile Error,69,False,G5,u464104383,p02556
Compile Error,Compile Error,198,False,G5,u464104383,p02556
Compile Error,Accepted,208,False,G5,u464104383,p02556
Compile Error,Accepted,23,False,G6,u468262978,p02556
Compile Error,Accepted,75,False,G5,u477751546,p02556
Compile Error,Compile Error,57,False,G6,u490218014,p02556
Compile Error,Compile Error,52,False,G6,u490218014,p02556
Compile Error,Accepted,45,False,G6,u490218014,p02556
Compile Error,Accepted,57,False,G6,u491376630,p02556
Compile Error,Runtime Error,80,False,G6,u556544227,p02556
Runtime Error,Wrong Answer,1398,False,G6,u556544227,p02556
Compile Error,Wrong Answer,21,False,G6,u559424030,p02556
Wrong Answer,Wrong Answer,292,False,G6,u559424030,p02556
Wrong Answer,Wrong Answer,247,False,G6,u559424030,p02556
Wrong Answer,Accepted,828,False,G6,u559424030,p02556
Compile Error,Compile Error,111,False,G6,u564836901,p02556
Compile Error,Compile Error,1186,False,G6,u564836901,p02556
Compile Error,Wrong Answer,51,False,G6,u564836901,p02556
Wrong Answer,Accepted,110,False,G6,u564836901,p02556
Compile Error,Wrong Answer,139,False,G6,u571152872,p02556
Wrong Answer,Accepted,5984,False,G6,u571152872,p02556
Compile Error,Wrong Answer,24,False,,u573603238,p02556
Wrong Answer,Wrong Answer,353,False,,u573603238,p02556
Compile Error,Wrong Answer,19,False,G5,u577590674,p02556
Wrong Answer,Wrong Answer,4129,False,G5,u577590674,p02556
Wrong Answer,Wrong Answer,629,False,G5,u577590674,p02556
Wrong Answer,Accepted,218,False,G5,u577590674,p02556
Compile Error,Accepted,17907,False,G5,u604000852,p02556
Compile Error,Time Limit Exceeded,76,False,,u604266742,p02556
Time Limit Exceeded,Time Limit Exceeded,2095,False,,u604266742,p02556
Compile Error,Compile Error,79,False,G4,u612479258,p02556
Compile Error,Compile Error,46,False,G4,u612479258,p02556
Compile Error,Time Limit Exceeded,118,False,G4,u612479258,p02556
Compile Error,Wrong Answer,127,False,G6,u621389035,p02556
Compile Error,Wrong Answer,80,False,G5,u625849149,p02556
Compile Error,Accepted,140,False,G5,u629603666,p02556
Compile Error,Wrong Answer,32,False,G3,u638707317,p02556
Wrong Answer,Wrong Answer,49,False,G3,u638707317,p02556
Compile Error,Accepted,101,False,G6,u640323045,p02556
Compile Error,Wrong Answer,32,False,G6,u673217098,p02556
Wrong Answer,Wrong Answer,246,False,G6,u673217098,p02556
Wrong Answer,Accepted,138,False,G6,u673217098,p02556
Compile Error,Time Limit Exceeded,482527,False,G5,u708615801,p02556
Time Limit Exceeded,Accepted,202624,False,G5,u708615801,p02556
Compile Error,Compile Error,34,False,G6,u709642503,p02556
Compile Error,Compile Error,34,False,G6,u709642503,p02556
Compile Error,Compile Error,19,False,G6,u709642503,p02556
Compile Error,Accepted,33,False,G6,u709642503,p02556
Compile Error,Wrong Answer,57,False,G1,u713478733,p02556
Wrong Answer,Wrong Answer,362,False,G1,u713478733,p02556
Compile Error,Accepted,18,False,G5,u731750037,p02556
Compile Error,Wrong Answer,36,False,G3,u745438671,p02556
Wrong Answer,Wrong Answer,522,False,G3,u745438671,p02556
Wrong Answer,Time Limit Exceeded,675,False,G3,u745438671,p02556
Time Limit Exceeded,Wrong Answer,1035,False,G3,u745438671,p02556
Wrong Answer,Wrong Answer,83789,False,G3,u745438671,p02556
Compile Error,Wrong Answer,64,False,G5,u746644143,p02556
Wrong Answer,Wrong Answer,339,False,G5,u746644143,p02556
Wrong Answer,Accepted,154,False,G5,u746644143,p02556
Compile Error,Accepted,66,False,G6,u757584836,p02556
Compile Error,Time Limit Exceeded,142,False,G3,u759328983,p02556
Compile Error,Runtime Error,57,False,G5,u773081031,p02556
Runtime Error,Time Limit Exceeded,272,False,G5,u773081031,p02556
Time Limit Exceeded,Runtime Error,7644,False,G5,u773081031,p02556
Runtime Error,Time Limit Exceeded,113,False,G5,u773081031,p02556
Time Limit Exceeded,Time Limit Exceeded,343,False,G5,u773081031,p02556
Time Limit Exceeded,Runtime Error,718,False,G5,u773081031,p02556
Runtime Error,Accepted,42,False,G5,u773081031,p02556
Compile Error,Wrong Answer,36,False,G6,u788717734,p02556
Wrong Answer,Wrong Answer,153,False,G6,u788717734,p02556
Wrong Answer,Accepted,52,False,G6,u788717734,p02556
Compile Error,Accepted,27,False,G6,u792273212,p02556
Compile Error,Accepted,51,False,G5,u821521913,p02556
Compile Error,Wrong Answer,44,False,G5,u822133553,p02556
Wrong Answer,Accepted,998,False,G5,u822133553,p02556
Compile Error,Wrong Answer,92,False,G5,u826345451,p02556
Wrong Answer,Accepted,76,False,G5,u826345451,p02556
Compile Error,Wrong Answer,24,False,G6,u853817705,p02556
Wrong Answer,Runtime Error,1326,False,G6,u853817705,p02556
Runtime Error,Runtime Error,23,False,G6,u853817705,p02556
Runtime Error,Compile Error,8033,False,G6,u853817705,p02556
Compile Error,Accepted,53,False,G6,u853817705,p02556
Compile Error,Accepted,59,False,G6,u885113065,p02556
Compile Error,Wrong Answer,70,False,G6,u894339989,p02556
Compile Error,Time Limit Exceeded,27,False,G5,u895564652,p02556
Time Limit Exceeded,Compile Error,255140,False,G5,u895564652,p02556
Compile Error,Wrong Answer,48,False,G5,u895564652,p02556
Wrong Answer,Compile Error,184,False,G5,u895564652,p02556
Compile Error,Wrong Answer,76,False,G5,u895564652,p02556
Wrong Answer,Wrong Answer,2003,False,G5,u895564652,p02556
Wrong Answer,Wrong Answer,82,False,G5,u895564652,p02556
Compile Error,Wrong Answer,22,False,G5,u950784440,p02556
Wrong Answer,Wrong Answer,308,False,G5,u950784440,p02556
Wrong Answer,Wrong Answer,89,False,G5,u950784440,p02556
Compile Error,Time Limit Exceeded,159,False,G2,u980390934,p02556
Time Limit Exceeded,Time Limit Exceeded,100,False,G2,u980390934,p02556
Compile Error,Runtime Error,212,False,G3,u981567642,p02556
Compile Error,Accepted,19,False,G6,u982122545,p02556
Compile Error,Accepted,22,False,G6,u982234424,p02556
Compile Error,Accepted,37,False,G6,u992619815,p02556
Compile Error,Accepted,14,False,G6,u006204672,p02574
Compile Error,Compile Error,21,False,G5,u009287044,p02574
Compile Error,Compile Error,49,False,G5,u009287044,p02574
Compile Error,Runtime Error,22,False,G5,u009287044,p02574
Runtime Error,Accepted,108882,False,G5,u009287044,p02574
Compile Error,Runtime Error,21,False,G6,u017167684,p02574
Runtime Error,Runtime Error,215,False,G6,u017167684,p02574
Runtime Error,Time Limit Exceeded,111,False,G6,u017167684,p02574
Time Limit Exceeded,Accepted,78991,False,G6,u017167684,p02574
Compile Error,Wrong Answer,31,False,,u017889047,p02574
Wrong Answer,Wrong Answer,51,False,,u017889047,p02574
Wrong Answer,Wrong Answer,86,False,,u017889047,p02574
Wrong Answer,Wrong Answer,68,False,,u017889047,p02574
Wrong Answer,Wrong Answer,98,False,,u017889047,p02574
Wrong Answer,Runtime Error,85,False,,u017889047,p02574
Runtime Error,Compile Error,1043,False,,u017889047,p02574
Compile Error,Compile Error,37,False,,u017889047,p02574
Compile Error,Time Limit Exceeded,41,False,,u017889047,p02574
Time Limit Exceeded,Compile Error,303,False,,u017889047,p02574
Compile Error,Time Limit Exceeded,60,False,,u017889047,p02574
Compile Error,Wrong Answer,31,False,G4,u019836577,p02574
Wrong Answer,Wrong Answer,703,False,G4,u019836577,p02574
Wrong Answer,Wrong Answer,59,False,G4,u019836577,p02574
Wrong Answer,Wrong Answer,31,False,G4,u019836577,p02574
Wrong Answer,Wrong Answer,650,False,G4,u019836577,p02574
Wrong Answer,Wrong Answer,130,False,G4,u019836577,p02574
Wrong Answer,Wrong Answer,44,False,G4,u019836577,p02574
Wrong Answer,Wrong Answer,481,False,G4,u019836577,p02574
Wrong Answer,Wrong Answer,41,False,G4,u019836577,p02574
Wrong Answer,Wrong Answer,434,False,G4,u019836577,p02574
Wrong Answer,Wrong Answer,900,False,G4,u019836577,p02574
Compile Error,Wrong Answer,74,False,G6,u023461939,p02574
Wrong Answer,Wrong Answer,80,False,G6,u023461939,p02574
Wrong Answer,Wrong Answer,138,False,G6,u023461939,p02574
Wrong Answer,Wrong Answer,215,False,G6,u023461939,p02574
Wrong Answer,Wrong Answer,288,False,G6,u023461939,p02574
Wrong Answer,Wrong Answer,214,False,G6,u023461939,p02574
Wrong Answer,Wrong Answer,337,False,G6,u023461939,p02574
Wrong Answer,Wrong Answer,103,False,G6,u023461939,p02574
Wrong Answer,Accepted,337,False,G6,u023461939,p02574
Compile Error,Wrong Answer,20,False,G4,u035811271,p02574
Wrong Answer,Wrong Answer,88,False,G4,u035811271,p02574
Wrong Answer,Wrong Answer,151,False,G4,u035811271,p02574
Wrong Answer,Wrong Answer,18136,False,G4,u035811271,p02574
Wrong Answer,Wrong Answer,56,False,G4,u035811271,p02574
Compile Error,Accepted,135,False,G6,u036411476,p02574
Compile Error,Compile Error,21,False,G6,u041513069,p02574
Compile Error,Runtime Error,25,False,G6,u041513069,p02574
Runtime Error,Wrong Answer,176416,False,G6,u041513069,p02574
Wrong Answer,Accepted,670,False,G6,u041513069,p02574
Compile Error,Wrong Answer,155,False,G4,u044012538,p02574
Wrong Answer,Wrong Answer,1098393,False,G4,u044012538,p02574
Compile Error,Wrong Answer,27,False,G5,u065600990,p02574
Compile Error,Compile Error,65,False,G6,u105005412,p02574
Compile Error,Accepted,75,False,G6,u105005412,p02574
Compile Error,Runtime Error,28,False,G5,u109489258,p02574
Runtime Error,Runtime Error,202,False,G5,u109489258,p02574
Runtime Error,Wrong Answer,73,False,G5,u109489258,p02574
Wrong Answer,Wrong Answer,173,False,G5,u109489258,p02574
Wrong Answer,Wrong Answer,48,False,G5,u109489258,p02574
Wrong Answer,Wrong Answer,232,False,G5,u109489258,p02574
Wrong Answer,Wrong Answer,654,False,G5,u109489258,p02574
Wrong Answer,Wrong Answer,346,False,G5,u109489258,p02574
Wrong Answer,Accepted,1125,False,G5,u109489258,p02574
Compile Error,Wrong Answer,29,False,G6,u118868154,p02574
Wrong Answer,Wrong Answer,117,False,G6,u118868154,p02574
Wrong Answer,Accepted,1638,False,G6,u118868154,p02574
Compile Error,Wrong Answer,75,False,G4,u126029045,p02574
Wrong Answer,Wrong Answer,502,False,G4,u126029045,p02574
Wrong Answer,Wrong Answer,451,False,G4,u126029045,p02574
Wrong Answer,Wrong Answer,220,False,G4,u126029045,p02574
Compile Error,Wrong Answer,34,False,G4,u136901661,p02574
Wrong Answer,Wrong Answer,303,False,G4,u136901661,p02574
Wrong Answer,Time Limit Exceeded,509,False,G4,u136901661,p02574
Compile Error,Time Limit Exceeded,58,False,G6,u147125464,p02574
Time Limit Exceeded,Accepted,434,False,G6,u147125464,p02574
Compile Error,Accepted,411,False,G5,u163178440,p02574
Compile Error,Time Limit Exceeded,178,False,G5,u174471042,p02574
Time Limit Exceeded,Time Limit Exceeded,182,False,G5,u174471042,p02574
Time Limit Exceeded,Wrong Answer,4634,False,G5,u174471042,p02574
Wrong Answer,Wrong Answer,121,False,G5,u174471042,p02574
Wrong Answer,Wrong Answer,346,False,G5,u174471042,p02574
Wrong Answer,Runtime Error,198,False,G5,u174471042,p02574
Runtime Error,Wrong Answer,203,False,G5,u174471042,p02574
Wrong Answer,Wrong Answer,2762,False,G5,u174471042,p02574
Wrong Answer,Wrong Answer,78,False,G5,u174471042,p02574
Wrong Answer,Wrong Answer,114,False,G5,u174471042,p02574
Wrong Answer,Wrong Answer,436,False,G5,u174471042,p02574
Wrong Answer,Wrong Answer,104,False,G5,u174471042,p02574
Wrong Answer,Wrong Answer,181,False,G5,u174471042,p02574
Wrong Answer,Wrong Answer,858,False,G5,u174471042,p02574
Wrong Answer,Accepted,549,False,G5,u174471042,p02574
Compile Error,Wrong Answer,27,False,G6,u205309198,p02574
Wrong Answer,Accepted,140,False,G6,u205309198,p02574
Compile Error,Accepted,140,False,G6,u213317118,p02574
Compile Error,Wrong Answer,66,False,G6,u221462115,p02574
Wrong Answer,Time Limit Exceeded,233,False,G6,u221462115,p02574
Compile Error,Compile Error,145,False,G6,u221901337,p02574
Compile Error,Wrong Answer,32,False,G6,u221901337,p02574
Wrong Answer,Accepted,1369,False,G6,u221901337,p02574
Compile Error,Compile Error,32,False,G5,u230376688,p02574
Compile Error,Compile Error,40,False,G5,u230376688,p02574
Compile Error,Wrong Answer,76,False,G5,u230376688,p02574
Wrong Answer,Wrong Answer,364,False,G5,u230376688,p02574
Wrong Answer,Wrong Answer,87,False,G5,u230376688,p02574
Wrong Answer,Accepted,383,False,G5,u230376688,p02574
Compile Error,Wrong Answer,38,False,G6,u244472647,p02574
Wrong Answer,Wrong Answer,150,False,G6,u244472647,p02574
Wrong Answer,Wrong Answer,1491,False,G6,u244472647,p02574
Wrong Answer,Wrong Answer,370,False,G6,u244472647,p02574
Wrong Answer,Wrong Answer,184,False,G6,u244472647,p02574
Wrong Answer,Compile Error,674,False,G6,u244472647,p02574
Compile Error,Accepted,29,False,G6,u244472647,p02574
Compile Error,Accepted,58,False,G5,u264629567,p02574
Compile Error,Wrong Answer,25,False,G5,u313105642,p02574
Wrong Answer,Accepted,534,False,G5,u313105642,p02574
Compile Error,Accepted,91,False,G6,u318839390,p02574
Compile Error,Wrong Answer,34,False,G5,u325311081,p02574
Wrong Answer,Wrong Answer,249,False,G5,u325311081,p02574
Wrong Answer,Wrong Answer,147,False,G5,u325311081,p02574
Wrong Answer,Wrong Answer,400,False,G5,u325311081,p02574
Wrong Answer,Wrong Answer,138,False,G5,u325311081,p02574
Wrong Answer,Wrong Answer,1298,False,G5,u325311081,p02574
Wrong Answer,Compile Error,624,False,G5,u325311081,p02574
Compile Error,Wrong Answer,41,False,G5,u325311081,p02574
Wrong Answer,Wrong Answer,122,False,G5,u325311081,p02574
Wrong Answer,Compile Error,1091,False,G5,u325311081,p02574
Compile Error,Wrong Answer,27,False,G5,u325311081,p02574
Compile Error,Runtime Error,35,False,G5,u326092257,p02574
Runtime Error,Runtime Error,515,False,G5,u326092257,p02574
Runtime Error,Runtime Error,382,False,G5,u326092257,p02574
Runtime Error,Wrong Answer,22,False,G5,u326092257,p02574
Wrong Answer,Wrong Answer,75,False,G5,u326092257,p02574
Wrong Answer,Wrong Answer,90,False,G5,u326092257,p02574
Wrong Answer,Wrong Answer,177,False,G5,u326092257,p02574
Wrong Answer,Accepted,247,False,G5,u326092257,p02574
Compile Error,Wrong Answer,485,False,G5,u329134383,p02574
Wrong Answer,Accepted,176,False,G5,u329134383,p02574
Compile Error,Runtime Error,40,False,G5,u334070979,p02574
Runtime Error,Accepted,38,False,G5,u334070979,p02574
Compile Error,Compile Error,57,False,G6,u334141868,p02574
Compile Error,Runtime Error,33,False,G6,u334141868,p02574
Runtime Error,Runtime Error,275,False,G6,u334141868,p02574
Runtime Error,Accepted,37,False,G6,u334141868,p02574
Compile Error,Accepted,44,False,G6,u342118066,p02574
Compile Error,Wrong Answer,657,False,G5,u342813305,p02574
Wrong Answer,Wrong Answer,94,False,G5,u342813305,p02574
Wrong Answer,Wrong Answer,565,False,G5,u342813305,p02574
Wrong Answer,Wrong Answer,67,False,G5,u342813305,p02574
Wrong Answer,Wrong Answer,93,False,G5,u342813305,p02574
Compile Error,Wrong Answer,563,False,G2,u357710824,p02574
Wrong Answer,Time Limit Exceeded,214,False,G2,u357710824,p02574
Compile Error,Wrong Answer,73,False,G4,u366558796,p02574
Wrong Answer,Wrong Answer,112,False,G4,u366558796,p02574
Wrong Answer,Wrong Answer,191,False,G4,u366558796,p02574
Wrong Answer,Wrong Answer,725,False,G4,u366558796,p02574
Wrong Answer,Wrong Answer,46,False,G4,u366558796,p02574
Wrong Answer,Wrong Answer,182,False,G4,u366558796,p02574
Wrong Answer,Wrong Answer,61,False,G4,u366558796,p02574
Compile Error,Wrong Answer,658,False,G5,u368324062,p02574
Wrong Answer,Time Limit Exceeded,1880,False,G5,u368324062,p02574
Compile Error,Wrong Answer,198,False,,u384347586,p02574
